" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 16-Idaho,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,ID,ID Total Mig - US & For,20548,41914,895525"
"97,ID,ID Total Mig - US,20067,40985,879044"
"98,ID,ID Total Mig - Foreign,481,929,16481"
"16,ID,ID Non-Migrants,473417,1111412,25546039"
"53,WA,WASHINGTON,3797,7105,154815"
"49,UT,UTAH,2414,5618,105457"
"06,CA,CALIFORNIA,2057,3955,89955"
"41,OR,OREGON,1889,3662,77255"
"04,AZ,ARIZONA,961,1906,40794"
"48,TX,TEXAS,917,2051,39059"
"30,MT,MONTANA,894,1790,31846"
"32,NV,NEVADA,873,1667,31933"
"08,CO,COLORADO,675,1431,35721"
"56,WY,WYOMING,518,1126,32281"
"57,FR,Foreign,481,929,16481"
"12,FL,FLORIDA,403,777,16317"
"51,VA,VIRGINIA,310,658,18941"
"02,AK,ALASKA,308,643,12729"
"37,NC,NORTH CAROLINA,250,552,10009"
"17,IL,ILLINOIS,228,476,14187"
"29,MO,MISSOURI,208,479,7802"
"36,NY,NEW YORK,206,366,10137"
"35,NM,NEW MEXICO,203,413,9564"
"27,MN,MINNESOTA,179,393,9616"
"13,GA,GEORGIA,170,337,7542"
"42,PA,PENNSYLVANIA,168,330,7267"
"47,TN,TENNESSEE,164,375,7605"
"40,OK,OKLAHOMA,159,373,5624"
"55,WI,WISCONSIN,158,362,6669"
"39,OH,OHIO,147,333,6423"
"15,HI,HAWAII,139,266,6885"
"20,KS,KANSAS,123,269,4772"
"19,IA,IOWA,115,262,4089"
"18,IN,INDIANA,113,261,4506"
"26,MI,MICHIGAN,111,225,3749"
"31,NE,NEBRASKA,111,283,6155"
"22,LA,LOUISIANA,97,218,3776"
"24,MD,MARYLAND,97,176,4372"
"21,KY,KENTUCKY,96,222,3025"
"45,SC,SOUTH CAROLINA,94,209,6106"
"46,SD,SOUTH DAKOTA,89,198,3250"
"05,AR,ARKANSAS,82,186,3556"
"01,AL,ALABAMA,80,184,3421"
"25,MA,MASSACHUSETTS,78,127,15512"
"38,ND,NORTH DAKOTA,70,153,2804"
"34,NJ,NEW JERSEY,58,107,2654"
"28,MS,MISSISSIPPI,52,117,1902"
"23,ME,MAINE,38,69,1310"
"09,CT,CONNECTICUT,35,56,1404"
"33,NH,NEW HAMPSHIRE,28,35,1066"
"11,DC,DISTRICT OF COLUMBIA,25,28,678"
"54,WV,WEST VIRGINIA,24,45,743"
"44,RI,RHODE ISLAND,20,43,1972"
"50,VT,VERMONT,20,35,1155"
"10,DE,DELAWARE,16,33,632"
