" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 30-Montana,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,MT,MT Total Mig - US & For,14387,25839,528263"
"97,MT,MT Total Mig - US,14037,25264,518326"
"98,MT,MT Total Mig - Foreign,350,575,9937"
"30,MT,MT Non-Migrants,340834,710575,16573699"
"53,WA,WASHINGTON,1837,3117,61903"
"06,CA,CALIFORNIA,1173,1954,44013"
"08,CO,COLORADO,887,1539,32086"
"16,ID,IDAHO,880,1715,30749"
"56,WY,WYOMING,869,1678,32771"
"41,OR,OREGON,861,1484,28305"
"04,AZ,ARIZONA,689,1152,27323"
"48,TX,TEXAS,567,1136,22261"
"38,ND,NORTH DAKOTA,493,918,15413"
"32,NV,NEVADA,453,784,26914"
"49,UT,UTAH,451,895,22689"
"27,MN,MINNESOTA,367,605,11950"
"12,FL,FLORIDA,357,639,14528"
"57,FR,Foreign,350,575,9937"
"02,AK,ALASKA,310,555,14087"
"46,SD,SOUTH DAKOTA,238,462,8576"
"51,VA,VIRGINIA,201,374,7307"
"17,IL,ILLINOIS,191,310,5152"
"36,NY,NEW YORK,190,284,5860"
"37,NC,NORTH CAROLINA,190,400,6922"
"55,WI,WISCONSIN,186,347,5975"
"35,NM,NEW MEXICO,180,357,6928"
"13,GA,GEORGIA,179,344,6536"
"42,PA,PENNSYLVANIA,169,280,4910"
"29,MO,MISSOURI,158,313,5029"
"26,MI,MICHIGAN,152,256,4188"
"40,OK,OKLAHOMA,141,292,4499"
"39,OH,OHIO,136,257,5647"
"31,NE,NEBRASKA,129,256,4042"
"47,TN,TENNESSEE,129,254,4786"
"20,KS,KANSAS,115,219,3424"
"19,IA,IOWA,97,194,3435"
"15,HI,HAWAII,95,157,3439"
"24,MD,MARYLAND,94,151,3124"
"18,IN,INDIANA,93,164,2691"
"45,SC,SOUTH CAROLINA,76,143,2496"
"21,KY,KENTUCKY,74,149,2533"
"25,MA,MASSACHUSETTS,73,102,1921"
"01,AL,ALABAMA,72,148,2846"
"05,AR,ARKANSAS,63,128,1801"
"22,LA,LOUISIANA,63,119,2018"
"28,MS,MISSISSIPPI,57,124,1865"
"23,ME,MAINE,55,104,6664"
"34,NJ,NEW JERSEY,52,89,1563"
"33,NH,NEW HAMPSHIRE,44,66,1668"
"09,CT,CONNECTICUT,38,53,1814"
"50,VT,VERMONT,38,64,959"
"11,DC,DISTRICT OF COLUMBIA,31,36,934"
"54,WV,WEST VIRGINIA,23,60,1148"
"10,DE,DELAWARE,16,27,489"
"44,RI,RHODE ISLAND,5,10,145"
