" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,51-Virginia,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,VA,VA Total Mig - US & For,122499,237549,6896016"
"97,VA,VA Total Mig - US,116110,224219,6558095"
"98,VA,VA Total Mig - Foreign,6389,13330,337922"
"51,VA,VA Non-Migrants,2746268,5868283,185323673"
"37,NC,NORTH CAROLINA,13876,28382,697041"
"24,MD,MARYLAND,11618,20462,635276"
"12,FL,FLORIDA,10278,19914,675299"
"06,CA,CALIFORNIA,7042,12713,403232"
"48,TX,TEXAS,6603,14320,404939"
"57,FR,Foreign,6389,13330,337922"
"36,NY,NEW YORK,5644,9263,271162"
"13,GA,GEORGIA,5399,11419,284577"
"42,PA,PENNSYLVANIA,5115,9444,286032"
"11,DC,DISTRICT OF COLUMBIA,4568,5745,287409"
"45,SC,SOUTH CAROLINA,3851,7742,213915"
"47,TN,TENNESSEE,3697,7360,176765"
"54,WV,WEST VIRGINIA,3146,6415,147797"
"39,OH,OHIO,2771,5716,142434"
"34,NJ,NEW JERSEY,2429,4398,152327"
"17,IL,ILLINOIS,2379,4435,139451"
"08,CO,COLORADO,2038,4050,138223"
"25,MA,MASSACHUSETTS,1829,2971,103019"
"04,AZ,ARIZONA,1752,3421,134797"
"53,WA,WASHINGTON,1658,3360,105583"
"01,AL,ALABAMA,1503,3437,102695"
"26,MI,MICHIGAN,1369,2721,72770"
"21,KY,KENTUCKY,1197,2563,56448"
"18,IN,INDIANA,1108,2338,60574"
"29,MO,MISSOURI,1105,2344,63166"
"09,CT,CONNECTICUT,1099,2239,82273"
"22,LA,LOUISIANA,1059,2216,48328"
"15,HI,HAWAII,878,1974,45027"
"32,NV,NEVADA,832,1575,45146"
"40,OK,OKLAHOMA,794,1718,38752"
"28,MS,MISSISSIPPI,752,1607,32463"
"55,WI,WISCONSIN,716,1395,38650"
"20,KS,KANSAS,709,1714,42004"
"10,DE,DELAWARE,694,1294,42304"
"27,MN,MINNESOTA,679,1308,43478"
"41,OR,OREGON,671,1202,35368"
"49,UT,UTAH,601,1415,39613"
"35,NM,NEW MEXICO,564,1162,40397"
"23,ME,MAINE,516,1081,26461"
"05,AR,ARKANSAS,492,1028,22733"
"33,NH,NEW HAMPSHIRE,423,747,22606"
"44,RI,RHODE ISLAND,409,883,30849"
"19,IA,IOWA,408,852,21922"
"02,AK,ALASKA,330,745,14979"
"16,ID,IDAHO,312,685,21594"
"31,NE,NEBRASKA,299,736,20908"
"30,MT,MONTANA,261,503,14658"
"50,VT,VERMONT,230,411,12448"
"56,WY,WYOMING,150,278,6474"
"38,ND,NORTH DAKOTA,129,259,5984"
"46,SD,SOUTH DAKOTA,128,259,7743"
