" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 49-Utah,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,UT,UT Total Mig - US & For,34080,77645,1589117"
"97,UT,UT Total Mig - US,32728,75302,1554285"
"98,UT,UT Total Mig - Foreign,1352,2343,34831"
"49,UT,UT Non-Migrants,781626,2012232,45295422"
"06,CA,CALIFORNIA,7561,18924,345789"
"04,AZ,ARIZONA,2498,6104,117938"
"32,NV,NEVADA,2421,5728,107068"
"16,ID,IDAHO,2414,5618,105457"
"08,CO,COLORADO,1694,3673,78458"
"53,WA,WASHINGTON,1565,3597,70320"
"48,TX,TEXAS,1538,3671,83074"
"57,FR,Foreign,1352,2343,34831"
"41,OR,OREGON,1021,2278,42763"
"12,FL,FLORIDA,915,1905,41733"
"56,WY,WYOMING,803,1572,35201"
"35,NM,NEW MEXICO,618,1376,24464"
"36,NY,NEW YORK,611,1178,28876"
"51,VA,VIRGINIA,601,1415,39613"
"39,OH,OHIO,507,1075,26851"
"17,IL,ILLINOIS,495,1079,25291"
"26,MI,MICHIGAN,474,1002,23547"
"30,MT,MONTANA,451,895,22689"
"13,GA,GEORGIA,409,944,21971"
"15,HI,HAWAII,397,872,15787"
"42,PA,PENNSYLVANIA,374,789,24749"
"37,NC,NORTH CAROLINA,368,854,17854"
"29,MO,MISSOURI,355,776,13266"
"27,MN,MINNESOTA,325,681,16314"
"55,WI,WISCONSIN,299,619,20599"
"02,AK,ALASKA,286,629,12798"
"18,IN,INDIANA,269,599,11935"
"47,TN,TENNESSEE,252,541,12260"
"24,MD,MARYLAND,245,516,14170"
"25,MA,MASSACHUSETTS,244,426,13153"
"40,OK,OKLAHOMA,239,564,10008"
"34,NJ,NEW JERSEY,225,486,21369"
"20,KS,KANSAS,214,508,8944"
"31,NE,NEBRASKA,200,515,9668"
"19,IA,IOWA,196,481,6909"
"45,SC,SOUTH CAROLINA,174,375,8120"
"01,AL,ALABAMA,157,375,7543"
"09,CT,CONNECTICUT,154,341,15352"
"22,LA,LOUISIANA,146,304,6875"
"05,AR,ARKANSAS,133,307,5711"
"21,KY,KENTUCKY,123,299,6169"
"50,VT,VERMONT,115,204,7240"
"46,SD,SOUTH DAKOTA,110,225,3854"
"33,NH,NEW HAMPSHIRE,102,180,3789"
"28,MS,MISSISSIPPI,100,195,3829"
"23,ME,MAINE,93,146,2871"
"38,ND,NORTH DAKOTA,92,205,3312"
"54,WV,WEST VIRGINIA,48,91,1520"
"11,DC,DISTRICT OF COLUMBIA,33,45,3658"
"44,RI,RHODE ISLAND,33,62,1205"
"10,DE,DELAWARE,31,58,2348"
