" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 09-Connecticut,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,CT,CT Total Mig - US & For,36676,64428,2594852"
"97,CT,CT Total Mig - US,34293,60978,2509683"
"98,CT,CT Total Mig - Foreign,2383,3450,85168"
"09,CT,CT Non-Migrants,1300673,2723531,105079131"
"36,NY,NEW YORK,9271,17023,844279"
"25,MA,MASSACHUSETTS,4197,6614,246769"
"12,FL,FLORIDA,2908,5025,135166"
"57,FR,Foreign,2383,3450,85168"
"34,NJ,NEW JERSEY,1742,3168,162676"
"06,CA,CALIFORNIA,1714,3008,128448"
"44,RI,RHODE ISLAND,1413,2449,69678"
"42,PA,PENNSYLVANIA,1308,2217,77948"
"51,VA,VIRGINIA,1099,2239,82273"
"37,NC,NORTH CAROLINA,821,1493,47957"
"48,TX,TEXAS,820,1649,64823"
"13,GA,GEORGIA,680,1365,56701"
"17,IL,ILLINOIS,657,1232,91991"
"24,MD,MARYLAND,622,1157,47848"
"39,OH,OHIO,562,980,40618"
"33,NH,NEW HAMPSHIRE,534,880,28918"
"26,MI,MICHIGAN,474,878,36054"
"23,ME,MAINE,457,753,20587"
"45,SC,SOUTH CAROLINA,410,740,17741"
"53,WA,WASHINGTON,409,826,29418"
"04,AZ,ARIZONA,368,630,23272"
"50,VT,VERMONT,351,537,16044"
"08,CO,COLORADO,304,501,19887"
"18,IN,INDIANA,274,472,20691"
"27,MN,MINNESOTA,255,434,27146"
"55,WI,WISCONSIN,221,396,18120"
"47,TN,TENNESSEE,220,414,12508"
"29,MO,MISSOURI,218,426,27569"
"11,DC,DISTRICT OF COLUMBIA,168,217,20163"
"15,HI,HAWAII,161,304,7062"
"32,NV,NEVADA,138,238,8978"
"20,KS,KANSAS,137,252,11991"
"01,AL,ALABAMA,136,260,6188"
"41,OR,OREGON,125,224,5699"
"19,IA,IOWA,116,192,8354"
"21,KY,KENTUCKY,115,215,6040"
"22,LA,LOUISIANA,115,222,5374"
"10,DE,DELAWARE,110,195,5626"
"49,UT,UTAH,96,176,3256"
"40,OK,OKLAHOMA,74,138,3128"
"35,NM,NEW MEXICO,73,111,3194"
"31,NE,NEBRASKA,71,127,3991"
"05,AR,ARKANSAS,66,114,3962"
"28,MS,MISSISSIPPI,60,120,2538"
"54,WV,WEST VIRGINIA,55,102,2141"
"30,MT,MONTANA,38,53,1814"
"02,AK,ALASKA,35,59,1081"
"16,ID,IDAHO,35,56,1404"
"46,SD,SOUTH DAKOTA,25,40,788"
"56,WY,WYOMING,18,28,1086"
"38,ND,NORTH DAKOTA,17,29,696"
