" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 06-California,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,CA,CA Total Mig - US & For,234018,394070,11214293"
"97,CA,CA Total Mig - US,207960,357500,10540639"
"98,CA,CA Total Mig - Foreign,26058,36570,673653"
"06,CA,CA Non-Migrants,11906514,26759630,784094254"
"57,FR,Foreign,26058,36570,673653"
"48,TX,TEXAS,16969,31890,877751"
"36,NY,NEW YORK,13632,19600,907636"
"04,AZ,ARIZONA,13326,24503,595163"
"53,WA,WASHINGTON,12412,21995,605141"
"32,NV,NEVADA,12176,22228,491342"
"12,FL,FLORIDA,11052,18192,540600"
"17,IL,ILLINOIS,9217,15053,557224"
"08,CO,COLORADO,7741,13419,389180"
"41,OR,OREGON,7733,13140,319221"
"51,VA,VIRGINIA,7042,12713,403232"
"25,MA,MASSACHUSETTS,6787,9836,457364"
"26,MI,MICHIGAN,5530,9020,268778"
"39,OH,OHIO,5515,9355,330938"
"42,PA,PENNSYLVANIA,5431,8300,307067"
"15,HI,HAWAII,5264,9315,229384"
"34,NJ,NEW JERSEY,5258,8938,411655"
"13,GA,GEORGIA,4786,8839,217608"
"37,NC,NORTH CAROLINA,4740,8799,205462"
"24,MD,MARYLAND,3924,6602,233786"
"49,UT,UTAH,3774,7562,147719"
"27,MN,MINNESOTA,3400,5462,192824"
"29,MO,MISSOURI,3280,5634,140122"
"18,IN,INDIANA,2991,5095,131944"
"55,WI,WISCONSIN,2804,4525,125616"
"47,TN,TENNESSEE,2408,4291,101753"
"09,CT,CONNECTICUT,2325,3750,173154"
"35,NM,NEW MEXICO,2316,3929,93312"
"16,ID,IDAHO,2057,3955,89955"
"40,OK,OKLAHOMA,2027,3708,67465"
"20,KS,KANSAS,1970,3500,86687"
"22,LA,LOUISIANA,1867,3298,77276"
"45,SC,SOUTH CAROLINA,1559,2881,64545"
"19,IA,IOWA,1518,2515,55973"
"01,AL,ALABAMA,1429,2645,57709"
"05,AR,ARKANSAS,1331,2503,42494"
"02,AK,ALASKA,1310,2347,46345"
"21,KY,KENTUCKY,1303,2426,59585"
"11,DC,DISTRICT OF COLUMBIA,1239,1564,96028"
"31,NE,NEBRASKA,1184,2134,51382"
"30,MT,MONTANA,1173,1954,44013"
"28,MS,MISSISSIPPI,942,1811,34409"
"33,NH,NEW HAMPSHIRE,939,1372,40494"
"44,RI,RHODE ISLAND,754,1220,38116"
"23,ME,MAINE,714,1128,26184"
"56,WY,WYOMING,615,1067,22489"
"50,VT,VERMONT,529,706,16336"
"46,SD,SOUTH DAKOTA,491,856,16456"
"10,DE,DELAWARE,403,653,21645"
"38,ND,NORTH DAKOTA,403,689,14766"
"54,WV,WEST VIRGINIA,370,583,15311"
