" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 23-Maine,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,ME,ME Total Mig - US & For,15235,26912,739923"
"97,ME,ME Total Mig - US,14570,25899,725736"
"98,ME,ME Total Mig - Foreign,665,1013,14187"
"23,ME,ME Non-Migrants,492916,1014094,25229916"
"25,MA,MASSACHUSETTS,2441,4055,125343"
"33,NH,NEW HAMPSHIRE,1961,3315,96124"
"12,FL,FLORIDA,1553,2697,64758"
"36,NY,NEW YORK,925,1573,53833"
"09,CT,CONNECTICUT,749,1362,51012"
"57,FR,Foreign,665,1013,14187"
"06,CA,CALIFORNIA,651,1148,28039"
"51,VA,VIRGINIA,516,1081,26461"
"42,PA,PENNSYLVANIA,430,765,22561"
"37,NC,NORTH CAROLINA,385,759,18797"
"50,VT,VERMONT,381,596,13351"
"34,NJ,NEW JERSEY,374,681,27437"
"48,TX,TEXAS,333,676,15545"
"44,RI,RHODE ISLAND,279,508,11844"
"24,MD,MARYLAND,276,526,20554"
"04,AZ,ARIZONA,228,407,10226"
"08,CO,COLORADO,227,376,11039"
"53,WA,WASHINGTON,212,377,8612"
"39,OH,OHIO,211,376,11206"
"13,GA,GEORGIA,199,408,7563"
"17,IL,ILLINOIS,190,327,9706"
"26,MI,MICHIGAN,182,338,8239"
"45,SC,SOUTH CAROLINA,154,272,5442"
"15,HI,HAWAII,122,272,5150"
"41,OR,OREGON,113,233,4063"
"47,TN,TENNESSEE,112,206,4198"
"18,IN,INDIANA,109,188,4126"
"27,MN,MINNESOTA,109,203,5661"
"29,MO,MISSOURI,91,176,4537"
"02,AK,ALASKA,88,177,3229"
"55,WI,WISCONSIN,77,152,4796"
"21,KY,KENTUCKY,73,146,2608"
"32,NV,NEVADA,69,138,2236"
"22,LA,LOUISIANA,60,112,3573"
"01,AL,ALABAMA,58,98,1478"
"30,MT,MONTANA,55,104,6664"
"35,NM,NEW MEXICO,54,96,2004"
"49,UT,UTAH,53,120,2623"
"28,MS,MISSISSIPPI,49,103,1755"
"40,OK,OKLAHOMA,48,105,1801"
"05,AR,ARKANSAS,47,87,2038"
"10,DE,DELAWARE,45,78,3030"
"19,IA,IOWA,42,93,1863"
"20,KS,KANSAS,42,62,1216"
"16,ID,IDAHO,38,69,1310"
"54,WV,WEST VIRGINIA,38,65,1935"
"11,DC,DISTRICT OF COLUMBIA,36,52,2618"
"31,NE,NEBRASKA,29,48,1334"
"56,WY,WYOMING,24,37,1423"
"38,ND,NORTH DAKOTA,16,23,303"
"46,SD,SOUTH DAKOTA,16,33,471"
