" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 24-Maryland,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,MD,MD Total Mig - US & For,78267,137275,3867226"
"97,MD,MD Total Mig - US,73098,129107,3733449"
"98,MD,MD Total Mig - Foreign,5169,8168,133777"
"24,MD,MD Non-Migrants,2063186,4354563,145371488"
"51,VA,VIRGINIA,11618,20462,635276"
"11,DC,DISTRICT OF COLUMBIA,9391,17798,466599"
"42,PA,PENNSYLVANIA,7336,11645,328658"
"36,NY,NEW YORK,5543,9377,265237"
"57,FR,Foreign,5169,8168,133777"
"12,FL,FLORIDA,4378,7554,223403"
"06,CA,CALIFORNIA,3422,6294,191365"
"34,NJ,NEW JERSEY,3013,5161,175040"
"37,NC,NORTH CAROLINA,2807,5108,128984"
"48,TX,TEXAS,2487,4896,157501"
"10,DE,DELAWARE,2168,3848,95009"
"13,GA,GEORGIA,1904,3672,91187"
"39,OH,OHIO,1655,2680,80667"
"25,MA,MASSACHUSETTS,1487,2359,96367"
"54,WV,WEST VIRGINIA,1408,2447,47326"
"17,IL,ILLINOIS,1298,2197,76330"
"26,MI,MICHIGAN,1104,1780,56406"
"45,SC,SOUTH CAROLINA,973,1729,40569"
"53,WA,WASHINGTON,785,1533,42238"
"09,CT,CONNECTICUT,767,1272,73782"
"08,CO,COLORADO,729,1288,38502"
"47,TN,TENNESSEE,700,1297,34731"
"04,AZ,ARIZONA,677,1226,36550"
"18,IN,INDIANA,539,889,24262"
"29,MO,MISSOURI,539,953,28287"
"15,HI,HAWAII,461,1043,23444"
"22,LA,LOUISIANA,435,806,17924"
"27,MN,MINNESOTA,425,677,20397"
"01,AL,ALABAMA,391,781,18608"
"55,WI,WISCONSIN,372,609,17565"
"21,KY,KENTUCKY,365,657,17674"
"20,KS,KANSAS,326,649,17481"
"40,OK,OKLAHOMA,313,606,12887"
"32,NV,NEVADA,290,524,15548"
"33,NH,NEW HAMPSHIRE,284,469,15783"
"23,ME,MAINE,267,482,11864"
"44,RI,RHODE ISLAND,262,409,13321"
"41,OR,OREGON,260,466,11408"
"28,MS,MISSISSIPPI,252,475,11279"
"35,NM,NEW MEXICO,238,438,12982"
"49,UT,UTAH,231,446,8411"
"19,IA,IOWA,182,307,8323"
"31,NE,NEBRASKA,181,316,9159"
"05,AR,ARKANSAS,180,340,8714"
"02,AK,ALASKA,151,312,7215"
"50,VT,VERMONT,137,191,5831"
"16,ID,IDAHO,97,176,4372"
"30,MT,MONTANA,94,151,3124"
"38,ND,NORTH DAKOTA,66,122,2186"
"46,SD,SOUTH DAKOTA,63,109,2268"
"56,WY,WYOMING,47,81,1404"
