" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 28-Mississippi,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,MS,MS Total Mig - US & For,31481,65896,1158512"
"97,MS,MS Total Mig - US,30281,63732,1131796"
"98,MS,MS Total Mig - Foreign,1200,2164,26716"
"28,MS,MS Non-Migrants,906606,2088813,38619889"
"47,TN,TENNESSEE,5247,11153,214485"
"22,LA,LOUISIANA,3546,7657,132448"
"01,AL,ALABAMA,2535,5280,90315"
"12,FL,FLORIDA,2481,4939,92932"
"48,TX,TEXAS,2433,5298,86390"
"13,GA,GEORGIA,1631,3591,60801"
"06,CA,CALIFORNIA,1235,2671,45302"
"57,FR,Foreign,1200,2164,26716"
"17,IL,ILLINOIS,1073,2214,33374"
"05,AR,ARKANSAS,947,2031,34071"
"51,VA,VIRGINIA,752,1607,32463"
"37,NC,NORTH CAROLINA,714,1521,26117"
"26,MI,MICHIGAN,630,1299,19620"
"29,MO,MISSOURI,573,1204,21022"
"18,IN,INDIANA,492,1043,16553"
"39,OH,OHIO,492,1010,19340"
"36,NY,NEW YORK,422,771,12950"
"45,SC,SOUTH CAROLINA,369,770,18054"
"42,PA,PENNSYLVANIA,348,666,13728"
"21,KY,KENTUCKY,342,724,11962"
"55,WI,WISCONSIN,323,657,9330"
"40,OK,OKLAHOMA,316,645,10065"
"04,AZ,ARIZONA,297,624,13490"
"53,WA,WASHINGTON,291,595,9682"
"08,CO,COLORADO,284,553,10550"
"32,NV,NEVADA,270,508,9813"
"24,MD,MARYLAND,234,469,10512"
"20,KS,KANSAS,190,422,7040"
"27,MN,MINNESOTA,178,373,6418"
"34,NJ,NEW JERSEY,152,317,6932"
"19,IA,IOWA,144,329,4412"
"25,MA,MASSACHUSETTS,126,245,3894"
"15,HI,HAWAII,112,256,3787"
"41,OR,OREGON,110,232,3944"
"31,NE,NEBRASKA,101,225,3649"
"49,UT,UTAH,97,219,3757"
"35,NM,NEW MEXICO,94,205,4677"
"02,AK,ALASKA,90,228,4270"
"09,CT,CONNECTICUT,88,159,3671"
"54,WV,WEST VIRGINIA,67,130,2229"
"30,MT,MONTANA,57,124,1865"
"16,ID,IDAHO,52,117,1902"
"23,ME,MAINE,52,97,2335"
"56,WY,WYOMING,52,115,2252"
"38,ND,NORTH DAKOTA,41,86,1272"
"11,DC,DISTRICT OF COLUMBIA,37,51,1601"
"44,RI,RHODE ISLAND,37,63,1127"
"10,DE,DELAWARE,36,73,1765"
"46,SD,SOUTH DAKOTA,36,77,1456"
"33,NH,NEW HAMPSHIRE,31,46,975"
"50,VT,VERMONT,24,43,1196"
