" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 20-Kansas,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,KS,KS Total Mig - US & For,37548,77296,1642403"
"97,KS,KS Total Mig - US,35349,72973,1582989"
"98,KS,KS Total Mig - Foreign,2199,4323,59414"
"20,KS,KS Non-Migrants,964449,2158019,55646542"
"29,MO,MISSOURI,8781,16055,363122"
"48,TX,TEXAS,3190,7147,143822"
"06,CA,CALIFORNIA,2284,5159,101702"
"40,OK,OKLAHOMA,2231,4773,80960"
"57,FR,Foreign,2199,4323,59414"
"08,CO,COLORADO,1616,3379,62454"
"31,NE,NEBRASKA,1396,2698,56950"
"12,FL,FLORIDA,1232,2354,57560"
"17,IL,ILLINOIS,1167,2415,71412"
"19,IA,IOWA,882,1700,42358"
"04,AZ,ARIZONA,866,1913,39147"
"13,GA,GEORGIA,794,1945,41520"
"51,VA,VIRGINIA,709,1714,42004"
"37,NC,NORTH CAROLINA,616,1393,29807"
"05,AR,ARKANSAS,600,1211,23205"
"26,MI,MICHIGAN,575,1145,24864"
"36,NY,NEW YORK,575,1203,25214"
"39,OH,OHIO,553,1086,24446"
"53,WA,WASHINGTON,551,1257,23170"
"47,TN,TENNESSEE,513,1217,23794"
"27,MN,MINNESOTA,495,919,27239"
"18,IN,INDIANA,466,974,27638"
"42,PA,PENNSYLVANIA,372,820,19861"
"55,WI,WISCONSIN,346,722,15378"
"21,KY,KENTUCKY,342,849,16545"
"01,AL,ALABAMA,330,750,14587"
"35,NM,NEW MEXICO,330,710,21042"
"22,LA,LOUISIANA,299,677,13599"
"24,MD,MARYLAND,298,692,15457"
"32,NV,NEVADA,282,578,11180"
"45,SC,SOUTH CAROLINA,255,562,9587"
"34,NJ,NEW JERSEY,216,457,14961"
"41,OR,OREGON,213,429,8968"
"46,SD,SOUTH DAKOTA,210,394,10675"
"25,MA,MASSACHUSETTS,195,384,12105"
"49,UT,UTAH,190,428,8570"
"28,MS,MISSISSIPPI,168,388,5938"
"15,HI,HAWAII,167,406,6439"
"02,AK,ALASKA,145,330,5305"
"16,ID,IDAHO,123,269,4772"
"30,MT,MONTANA,115,219,3424"
"56,WY,WYOMING,114,222,4126"
"38,ND,NORTH DAKOTA,112,200,4118"
"09,CT,CONNECTICUT,95,182,4896"
"54,WV,WEST VIRGINIA,71,154,3242"
"33,NH,NEW HAMPSHIRE,59,110,5232"
"23,ME,MAINE,58,110,2370"
"10,DE,DELAWARE,39,74,1786"
"11,DC,DISTRICT OF COLUMBIA,39,62,2718"
"50,VT,VERMONT,39,71,1920"
"44,RI,RHODE ISLAND,35,67,1802"
