" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 32-Nevada,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,NV,NV Total Mig - US & For,64738,121648,3203566"
"97,NV,NV Total Mig - US,63010,118803,3156659"
"98,NV,NV Total Mig - Foreign,1728,2845,46907"
"32,NV,NV Non-Migrants,861441,1832078,53185238"
"06,CA,CALIFORNIA,23235,46971,1139545"
"04,AZ,ARIZONA,3305,6327,163043"
"48,TX,TEXAS,2703,5165,142430"
"12,FL,FLORIDA,2596,4356,115799"
"53,WA,WASHINGTON,2185,4058,101124"
"36,NY,NEW YORK,2000,3251,92764"
"49,UT,UTAH,1976,4405,88606"
"17,IL,ILLINOIS,1838,3259,117141"
"57,FR,Foreign,1728,2845,46907"
"26,MI,MICHIGAN,1720,3071,66470"
"08,CO,COLORADO,1684,3079,88480"
"15,HI,HAWAII,1551,3022,82095"
"39,OH,OHIO,1447,2354,99619"
"41,OR,OREGON,1352,2423,54171"
"42,PA,PENNSYLVANIA,1007,1558,41136"
"16,ID,IDAHO,873,1667,31933"
"34,NJ,NEW JERSEY,846,1434,50574"
"51,VA,VIRGINIA,832,1575,45146"
"35,NM,NEW MEXICO,799,1514,33794"
"13,GA,GEORGIA,745,1425,32899"
"29,MO,MISSOURI,722,1245,34232"
"27,MN,MINNESOTA,719,1098,39936"
"18,IN,INDIANA,688,1208,29717"
"55,WI,WISCONSIN,688,1110,34740"
"37,NC,NORTH CAROLINA,563,1074,26173"
"25,MA,MASSACHUSETTS,524,757,26355"
"24,MD,MARYLAND,512,917,40682"
"02,AK,ALASKA,456,788,20396"
"30,MT,MONTANA,453,784,26914"
"47,TN,TENNESSEE,440,783,21418"
"40,OK,OKLAHOMA,431,845,15938"
"22,LA,LOUISIANA,370,690,16592"
"20,KS,KANSAS,355,642,24834"
"31,NE,NEBRASKA,323,619,11387"
"09,CT,CONNECTICUT,320,514,30507"
"19,IA,IOWA,304,541,37569"
"45,SC,SOUTH CAROLINA,273,479,10637"
"56,WY,WYOMING,256,457,17478"
"28,MS,MISSISSIPPI,253,481,9380"
"21,KY,KENTUCKY,239,452,10219"
"05,AR,ARKANSAS,226,436,8738"
"01,AL,ALABAMA,208,417,8211"
"46,SD,SOUTH DAKOTA,189,304,6173"
"33,NH,NEW HAMPSHIRE,154,248,6361"
"38,ND,NORTH DAKOTA,134,212,4440"
"44,RI,RHODE ISLAND,121,170,4546"
"23,ME,MAINE,106,166,33398"
"54,WV,WEST VIRGINIA,94,164,3985"
"10,DE,DELAWARE,81,134,4450"
"11,DC,DISTRICT OF COLUMBIA,63,81,2553"
"50,VT,VERMONT,51,73,1929"
