" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 18-Indiana,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,IN,IN Total Mig - US & For,59075,117042,2491913"
"97,IN,IN Total Mig - US,56447,113748,2455730"
"98,IN,IN Total Mig - Foreign,2628,3294,36182"
"18,IN,IN Non-Migrants,2313091,5130931,124393488"
"17,IL,ILLINOIS,10863,22922,478278"
"39,OH,OHIO,5211,10260,240588"
"12,FL,FLORIDA,4975,9166,191329"
"21,KY,KENTUCKY,4586,8875,170761"
"26,MI,MICHIGAN,4567,8939,187775"
"06,CA,CALIFORNIA,2987,6464,142185"
"57,FR,Foreign,2628,3294,36182"
"48,TX,TEXAS,2280,4680,95532"
"47,TN,TENNESSEE,1575,3238,59532"
"13,GA,GEORGIA,1301,2784,59416"
"37,NC,NORTH CAROLINA,1269,2537,51393"
"36,NY,NEW YORK,1242,2507,55063"
"04,AZ,ARIZONA,1155,2259,46283"
"29,MO,MISSOURI,1130,2163,52795"
"51,VA,VIRGINIA,1108,2338,60574"
"42,PA,PENNSYLVANIA,1008,2033,59776"
"55,WI,WISCONSIN,980,1957,44393"
"08,CO,COLORADO,753,1515,34888"
"27,MN,MINNESOTA,598,1169,28697"
"53,WA,WASHINGTON,586,1164,23637"
"34,NJ,NEW JERSEY,576,1227,32436"
"24,MD,MARYLAND,545,1098,28110"
"01,AL,ALABAMA,543,1112,20815"
"19,IA,IOWA,539,1103,23811"
"45,SC,SOUTH CAROLINA,511,1045,20608"
"32,NV,NEVADA,486,929,18445"
"40,OK,OKLAHOMA,455,996,23223"
"20,KS,KANSAS,432,920,21695"
"22,LA,LOUISIANA,386,819,16213"
"25,MA,MASSACHUSETTS,386,704,21428"
"28,MS,MISSISSIPPI,347,733,11486"
"05,AR,ARKANSAS,340,673,11133"
"41,OR,OREGON,282,519,11552"
"09,CT,CONNECTICUT,263,525,17807"
"49,UT,UTAH,251,640,11076"
"54,WV,WEST VIRGINIA,249,511,12422"
"31,NE,NEBRASKA,209,426,9847"
"35,NM,NEW MEXICO,196,367,7280"
"15,HI,HAWAII,182,317,6236"
"02,AK,ALASKA,120,246,4987"
"33,NH,NEW HAMPSHIRE,117,234,6181"
"16,ID,IDAHO,113,261,4506"
"46,SD,SOUTH DAKOTA,95,185,3874"
"30,MT,MONTANA,93,164,2691"
"56,WY,WYOMING,93,156,2837"
"44,RI,RHODE ISLAND,84,170,3431"
"23,ME,MAINE,83,165,3985"
"10,DE,DELAWARE,82,168,4331"
"11,DC,DISTRICT OF COLUMBIA,80,102,4134"
"38,ND,NORTH DAKOTA,71,146,4109"
"50,VT,VERMONT,64,117,2146"
