" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 27-Minnesota,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,MN,MN Total Mig - US & For,46248,81327,2200267"
"97,MN,MN Total Mig - US,43514,77932,2157148"
"98,MN,MN Total Mig - Foreign,2734,3395,43118"
"27,MN,MN Non-Migrants,1955446,4219403,125667252"
"55,WI,WISCONSIN,7560,11914,301370"
"38,ND,NORTH DAKOTA,3411,5585,124145"
"06,CA,CALIFORNIA,2899,5407,165635"
"57,FR,Foreign,2734,3395,43118"
"17,IL,ILLINOIS,2659,5080,176500"
"19,IA,IOWA,2626,4452,108866"
"48,TX,TEXAS,1991,4289,100666"
"12,FL,FLORIDA,1783,3119,100458"
"46,SD,SOUTH DAKOTA,1647,2753,58294"
"26,MI,MICHIGAN,1496,2722,78871"
"04,AZ,ARIZONA,1467,2637,77291"
"08,CO,COLORADO,1171,2125,67237"
"36,NY,NEW YORK,1090,1885,60160"
"39,OH,OHIO,902,1671,59293"
"53,WA,WASHINGTON,866,1633,38514"
"29,MO,MISSOURI,791,1548,40506"
"18,IN,INDIANA,757,1553,49303"
"31,NE,NEBRASKA,754,1410,34563"
"13,GA,GEORGIA,694,1401,45723"
"51,VA,VIRGINIA,679,1308,43478"
"37,NC,NORTH CAROLINA,661,1213,29912"
"42,PA,PENNSYLVANIA,578,1080,36993"
"25,MA,MASSACHUSETTS,538,1011,35106"
"20,KS,KANSAS,476,957,26036"
"41,OR,OREGON,452,781,21228"
"34,NJ,NEW JERSEY,449,803,33779"
"32,NV,NEVADA,439,801,17048"
"47,TN,TENNESSEE,427,849,19639"
"30,MT,MONTANA,367,605,11950"
"24,MD,MARYLAND,346,595,19140"
"35,NM,NEW MEXICO,262,441,14453"
"02,AK,ALASKA,259,443,12452"
"05,AR,ARKANSAS,248,540,11589"
"49,UT,UTAH,243,551,12319"
"40,OK,OKLAHOMA,239,481,8789"
"45,SC,SOUTH CAROLINA,227,395,10737"
"22,LA,LOUISIANA,218,427,8830"
"21,KY,KENTUCKY,216,441,9758"
"09,CT,CONNECTICUT,214,411,17025"
"15,HI,HAWAII,190,355,7540"
"16,ID,IDAHO,179,393,9616"
"01,AL,ALABAMA,178,338,10595"
"28,MS,MISSISSIPPI,145,309,5618"
"56,WY,WYOMING,143,250,5690"
"11,DC,DISTRICT OF COLUMBIA,130,174,6707"
"33,NH,NEW HAMPSHIRE,101,200,6871"
"23,ME,MAINE,96,173,3946"
"44,RI,RHODE ISLAND,78,126,3800"
"50,VT,VERMONT,63,105,3930"
"54,WV,WEST VIRGINIA,55,111,2663"
"10,DE,DELAWARE,54,81,2518"
