" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 48-Texas,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,TX,TX Total Mig - US & For,235495,493218,11450665"
"97,TX,TX Total Mig - US,214272,461085,10948655"
"98,TX,TX Total Mig - Foreign,21223,32133,502009"
"48,TX,TX Non-Migrants,7420752,17291946,410962138"
"06,CA,CALIFORNIA,34078,82537,1769931"
"57,FR,Foreign,21223,32133,502009"
"12,FL,FLORIDA,16359,34034,819926"
"22,LA,LOUISIANA,14225,30192,644448"
"40,OK,OKLAHOMA,9615,19500,481424"
"17,IL,ILLINOIS,7689,16498,432410"
"04,AZ,ARIZONA,7303,15714,389143"
"13,GA,GEORGIA,7177,15936,378408"
"36,NY,NEW YORK,7163,13846,430352"
"08,CO,COLORADO,7061,15082,362641"
"51,VA,VIRGINIA,6603,14320,404939"
"35,NM,NEW MEXICO,6122,12964,283370"
"37,NC,NORTH CAROLINA,5504,11895,252449"
"05,AR,ARKANSAS,5471,11518,211646"
"26,MI,MICHIGAN,5084,10737,251641"
"39,OH,OHIO,5061,10190,280817"
"29,MO,MISSOURI,4776,9734,223131"
"53,WA,WASHINGTON,4716,10200,238687"
"20,KS,KANSAS,4133,9129,188719"
"47,TN,TENNESSEE,3929,7966,184920"
"42,PA,PENNSYLVANIA,3799,7452,218395"
"24,MD,MARYLAND,3445,7421,197663"
"34,NJ,NEW JERSEY,3374,7286,276714"
"18,IN,INDIANA,3317,6852,141649"
"32,NV,NEVADA,3206,6577,151053"
"28,MS,MISSISSIPPI,2947,6199,117181"
"01,AL,ALABAMA,2875,6039,136950"
"27,MN,MINNESOTA,2602,5383,133816"
"55,WI,WISCONSIN,2418,4838,125230"
"25,MA,MASSACHUSETTS,2356,4534,145906"
"45,SC,SOUTH CAROLINA,2233,4759,101707"
"21,KY,KENTUCKY,1997,4525,89316"
"15,HI,HAWAII,1872,4244,78266"
"41,OR,OREGON,1850,3786,88253"
"19,IA,IOWA,1736,3494,75431"
"31,NE,NEBRASKA,1736,3780,80790"
"49,UT,UTAH,1724,4108,78700"
"09,CT,CONNECTICUT,1409,2865,134888"
"02,AK,ALASKA,1136,2536,57007"
"16,ID,IDAHO,917,2051,39059"
"56,WY,WYOMING,713,1506,35541"
"30,MT,MONTANA,567,1136,22261"
"33,NH,NEW HAMPSHIRE,524,1039,29587"
"46,SD,SOUTH DAKOTA,521,1044,20256"
"54,WV,WEST VIRGINIA,503,979,24141"
"23,ME,MAINE,480,940,23413"
"38,ND,NORTH DAKOTA,453,976,16482"
"10,DE,DELAWARE,436,860,24725"
"11,DC,DISTRICT OF COLUMBIA,430,624,23701"
"44,RI,RHODE ISLAND,421,886,22539"
"50,VT,VERMONT,206,374,9035"
