" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 15-Hawaii,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,HI,HI Total Mig - US & For,24622,45161,1062287"
"97,HI,HI Total Mig - US,21886,40261,967880"
"98,HI,HI Total Mig - Foreign,2736,4900,94407"
"15,HI,HI Non-Migrants,473367,969022,25554451"
"06,CA,CALIFORNIA,5361,9336,275127"
"57,FR,Foreign,2736,4900,94407"
"53,WA,WASHINGTON,1582,2891,68707"
"48,TX,TEXAS,1329,2657,61606"
"12,FL,FLORIDA,1149,2053,43904"
"51,VA,VIRGINIA,878,1974,45027"
"36,NY,NEW YORK,773,1233,31204"
"08,CO,COLORADO,674,1196,28122"
"32,NV,NEVADA,670,1201,24156"
"41,OR,OREGON,632,1029,19449"
"04,AZ,ARIZONA,629,1152,27452"
"37,NC,NORTH CAROLINA,619,1357,21231"
"13,GA,GEORGIA,582,1357,24145"
"17,IL,ILLINOIS,489,793,19176"
"24,MD,MARYLAND,429,881,25105"
"42,PA,PENNSYLVANIA,413,664,15356"
"26,MI,MICHIGAN,382,617,13479"
"39,OH,OHIO,379,629,13757"
"45,SC,SOUTH CAROLINA,315,637,12779"
"34,NJ,NEW JERSEY,286,471,12200"
"25,MA,MASSACHUSETTS,275,426,15148"
"49,UT,UTAH,265,527,11808"
"02,AK,ALASKA,253,486,11046"
"29,MO,MISSOURI,245,498,8688"
"27,MN,MINNESOTA,236,352,9299"
"18,IN,INDIANA,228,354,8294"
"40,OK,OKLAHOMA,216,486,8520"
"35,NM,NEW MEXICO,202,418,9562"
"55,WI,WISCONSIN,202,321,14531"
"01,AL,ALABAMA,197,503,8194"
"47,TN,TENNESSEE,190,383,6065"
"09,CT,CONNECTICUT,189,337,9033"
"20,KS,KANSAS,185,469,9613"
"22,LA,LOUISIANA,144,239,4912"
"16,ID,IDAHO,139,266,6885"
"21,KY,KENTUCKY,134,270,4768"
"19,IA,IOWA,120,207,4843"
"28,MS,MISSISSIPPI,106,208,3269"
"30,MT,MONTANA,95,157,3439"
"31,NE,NEBRASKA,85,148,2839"
"33,NH,NEW HAMPSHIRE,85,124,2639"
"44,RI,RHODE ISLAND,80,181,4472"
"05,AR,ARKANSAS,73,125,2311"
"11,DC,DISTRICT OF COLUMBIA,68,122,3724"
"23,ME,MAINE,64,105,2441"
"54,WV,WEST VIRGINIA,50,83,1144"
"56,WY,WYOMING,43,79,2453"
"10,DE,DELAWARE,42,82,1581"
"38,ND,NORTH DAKOTA,41,66,1501"
"50,VT,VERMONT,40,64,1802"
"46,SD,SOUTH DAKOTA,23,47,1074"
