" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 47-Tennessee,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,TN,TN Total Mig - US & For,83383,167157,3765470"
"97,TN,TN Total Mig - US,81200,163593,3716693"
"98,TN,TN Total Mig - Foreign,2183,3564,48777"
"47,TN,TN Non-Migrants,2092793,4590311,107432510"
"12,FL,FLORIDA,11174,22992,503840"
"13,GA,GEORGIA,6286,12624,297557"
"28,MS,MISSISSIPPI,4823,9691,163900"
"21,KY,KENTUCKY,4806,9574,159395"
"06,CA,CALIFORNIA,4685,9928,317196"
"48,TX,TEXAS,3850,8029,190022"
"37,NC,NORTH CAROLINA,3830,7843,174600"
"51,VA,VIRGINIA,3697,7360,176765"
"01,AL,ALABAMA,3618,7155,160411"
"26,MI,MICHIGAN,3142,6326,136325"
"17,IL,ILLINOIS,3022,6071,146751"
"39,OH,OHIO,3005,5764,134246"
"18,IN,INDIANA,2254,4318,96978"
"57,FR,Foreign,2183,3564,48777"
"36,NY,NEW YORK,1947,3752,85042"
"05,AR,ARKANSAS,1920,3775,66458"
"45,SC,SOUTH CAROLINA,1642,3330,78109"
"29,MO,MISSOURI,1483,2975,56441"
"22,LA,LOUISIANA,1468,3104,65643"
"42,PA,PENNSYLVANIA,1452,2828,67698"
"24,MD,MARYLAND,1052,2057,62829"
"04,AZ,ARIZONA,1040,2138,47779"
"34,NJ,NEW JERSEY,980,2007,65270"
"55,WI,WISCONSIN,901,1739,40283"
"08,CO,COLORADO,864,1671,48033"
"53,WA,WASHINGTON,785,1643,37336"
"40,OK,OKLAHOMA,718,1455,27545"
"25,MA,MASSACHUSETTS,614,1130,31141"
"32,NV,NEVADA,566,1120,27146"
"27,MN,MINNESOTA,550,1043,25180"
"20,KS,KANSAS,522,1104,24371"
"54,WV,WEST VIRGINIA,465,912,17701"
"09,CT,CONNECTICUT,432,858,27717"
"19,IA,IOWA,385,764,22324"
"41,OR,OREGON,368,719,14122"
"35,NM,NEW MEXICO,300,592,13498"
"15,HI,HAWAII,271,619,10786"
"49,UT,UTAH,266,608,10340"
"31,NE,NEBRASKA,258,509,11668"
"23,ME,MAINE,232,459,8716"
"33,NH,NEW HAMPSHIRE,217,435,10044"
"02,AK,ALASKA,185,394,8017"
"10,DE,DELAWARE,165,345,8154"
"16,ID,IDAHO,164,375,7605"
"44,RI,RHODE ISLAND,146,314,6328"
"11,DC,DISTRICT OF COLUMBIA,130,187,5685"
"30,MT,MONTANA,129,254,4786"
"46,SD,SOUTH DAKOTA,115,227,4163"
"56,WY,WYOMING,103,166,4278"
"50,VT,VERMONT,98,164,3533"
"38,ND,NORTH DAKOTA,75,146,2938"
