" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 29-Missouri,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,MO,MO Total Mig - US & For,63331,122397,2777361"
"97,MO,MO Total Mig - US,60813,118525,2725468"
"98,MO,MO Total Mig - Foreign,2518,3872,51892"
"29,MO,MO Non-Migrants,2075122,4493584,112191465"
"20,KS,KANSAS,9383,16770,393265"
"17,IL,ILLINOIS,7717,13614,312585"
"06,CA,CALIFORNIA,4258,8894,200443"
"48,TX,TEXAS,3910,7931,174500"
"12,FL,FLORIDA,2977,5509,136044"
"05,AR,ARKANSAS,2707,5647,88361"
"57,FR,Foreign,2518,3872,51892"
"19,IA,IOWA,2026,3798,85221"
"40,OK,OKLAHOMA,1894,3818,95231"
"08,CO,COLORADO,1495,2959,68578"
"04,AZ,ARIZONA,1429,2800,60306"
"18,IN,INDIANA,1377,2706,64655"
"13,GA,GEORGIA,1331,2919,73409"
"47,TN,TENNESSEE,1317,2568,52743"
"26,MI,MICHIGAN,1264,2574,62530"
"39,OH,OHIO,1206,2331,63896"
"31,NE,NEBRASKA,1181,2327,49432"
"37,NC,NORTH CAROLINA,1127,2376,49090"
"51,VA,VIRGINIA,1105,2344,63166"
"36,NY,NEW YORK,1012,1836,50077"
"55,WI,WISCONSIN,934,1815,46242"
"27,MN,MINNESOTA,869,1673,43500"
"53,WA,WASHINGTON,842,1897,37277"
"21,KY,KENTUCKY,821,1681,34538"
"42,PA,PENNSYLVANIA,805,1628,41051"
"22,LA,LOUISIANA,763,1619,36832"
"28,MS,MISSISSIPPI,627,1334,24262"
"32,NV,NEVADA,627,1242,23986"
"01,AL,ALABAMA,549,1159,30151"
"24,MD,MARYLAND,525,1087,28110"
"34,NJ,NEW JERSEY,450,818,27421"
"45,SC,SOUTH CAROLINA,439,899,17242"
"41,OR,OREGON,411,871,14482"
"25,MA,MASSACHUSETTS,410,715,25237"
"49,UT,UTAH,376,968,13836"
"35,NM,NEW MEXICO,324,631,13732"
"15,HI,HAWAII,310,682,10870"
"09,CT,CONNECTICUT,241,436,19932"
"46,SD,SOUTH DAKOTA,231,443,11376"
"02,AK,ALASKA,212,500,8167"
"16,ID,IDAHO,208,479,7802"
"56,WY,WYOMING,176,374,6461"
"30,MT,MONTANA,158,313,5029"
"38,ND,NORTH DAKOTA,155,318,4980"
"33,NH,NEW HAMPSHIRE,125,252,5701"
"54,WV,WEST VIRGINIA,112,246,5673"
"23,ME,MAINE,105,210,3874"
"11,DC,DISTRICT OF COLUMBIA,97,132,24814"
"10,DE,DELAWARE,69,148,4080"
"44,RI,RHODE ISLAND,67,126,3130"
"50,VT,VERMONT,59,108,2151"
