" 2006- 2007 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 26-Michigan,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,MI,MI Total Mig - US & For,52408,97173,2404081"
"97,MI,MI Total Mig - US,48457,91690,2311762"
"98,MI,MI Total Mig - Foreign,3951,5483,92319"
"26,MI,MI Non-Migrants,3627965,7936285,203526057"
"12,FL,FLORIDA,5540,9438,224451"
"39,OH,OHIO,4589,8457,235044"
"57,FR,Foreign,3951,5483,92319"
"17,IL,ILLINOIS,3667,6828,205418"
"18,IN,INDIANA,3602,7272,172416"
"06,CA,CALIFORNIA,3263,6089,183642"
"48,TX,TEXAS,2473,5129,120828"
"55,WI,WISCONSIN,1909,3628,86267"
"36,NY,NEW YORK,1794,3159,84327"
"13,GA,GEORGIA,1559,3068,72291"
"37,NC,NORTH CAROLINA,1432,2773,55934"
"51,VA,VIRGINIA,1369,2721,72770"
"04,AZ,ARIZONA,1346,2498,58648"
"47,TN,TENNESSEE,1310,2550,47885"
"42,PA,PENNSYLVANIA,1168,2213,63613"
"08,CO,COLORADO,940,1711,40918"
"29,MO,MISSOURI,855,1714,43922"
"27,MN,MINNESOTA,838,1529,40307"
"53,WA,WASHINGTON,773,1490,31535"
"21,KY,KENTUCKY,750,1548,34653"
"24,MD,MARYLAND,703,1343,38538"
"34,NJ,NEW JERSEY,681,1363,52559"
"25,MA,MASSACHUSETTS,678,1112,38605"
"32,NV,NEVADA,606,1040,21400"
"01,AL,ALABAMA,574,1189,20971"
"45,SC,SOUTH CAROLINA,538,1050,22465"
"19,IA,IOWA,481,1034,33272"
"22,LA,LOUISIANA,373,762,15776"
"28,MS,MISSISSIPPI,365,763,10324"
"20,KS,KANSAS,353,733,20697"
"05,AR,ARKANSAS,352,737,14453"
"40,OK,OKLAHOMA,340,675,14546"
"41,OR,OREGON,338,606,13368"
"09,CT,CONNECTICUT,325,642,26359"
"49,UT,UTAH,309,676,11874"
"15,HI,HAWAII,262,428,8863"
"35,NM,NEW MEXICO,212,394,8148"
"02,AK,ALASKA,211,404,7999"
"31,NE,NEBRASKA,199,401,9275"
"30,MT,MONTANA,152,256,4188"
"11,DC,DISTRICT OF COLUMBIA,143,191,6895"
"23,ME,MAINE,143,279,-2957"
"33,NH,NEW HAMPSHIRE,140,275,6572"
"54,WV,WEST VIRGINIA,140,271,6241"
"16,ID,IDAHO,111,225,3749"
"38,ND,NORTH DAKOTA,102,173,3578"
"10,DE,DELAWARE,96,193,5260"
"56,WY,WYOMING,94,175,2868"
"46,SD,SOUTH DAKOTA,90,175,2855"
"50,VT,VERMONT,87,168,4589"
"44,RI,RHODE ISLAND,82,142,3562"
