"2001 - 2002 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,27-MINNESOTA,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,       ,,,,"
"96,MN,MN Total Mig - US & For,47695,85415,2229616"
"97,MN,MN Total Mig - US,46586,83624,2193198"
"98,MN,MN Total Mig - Foreign,1109,1791,36418"
"27,MN,MN Non-Migrants,1882195,4113703,105388888"
"55,WI,WISCONSIN,7183,13290,309719"
"06,CA,CALIFORNIA,3636,5868,173032"
"12,FL,FLORIDA,2837,5043,217581"
"38,ND,NORTH DAKOTA,2783,4470,82519"
"48,TX,TEXAS,2702,5653,114577"
"04,AZ,ARIZONA,2394,4113,126838"
"17,IL,ILLINOIS,2290,4070,113621"
"19,IA,IOWA,2099,3918,76548"
"08,CO,COLORADO,1940,3068,81362"
"46,SD,SOUTH DAKOTA,1630,2853,59644"
"53,WA,WASHINGTON,1192,1993,45486"
"57,FR,Foreign,1109,1791,36418"
"26,MI,MICHIGAN,1049,1959,50293"
"36,NY,NEW YORK,1021,1552,44691"
"29,MO,MISSOURI,861,1634,40419"
"13,GA,GEORGIA,811,1595,48276"
"37,NC,NORTH CAROLINA,747,1391,40674"
"39,OH,OHIO,710,1438,37597"
"51,VA,VIRGINIA,694,1263,36387"
"41,OR,OREGON,676,1084,25312"
"32,NV,NEVADA,659,1110,32771"
"18,IN,INDIANA,647,1285,29257"
"42,PA,PENNSYLVANIA,600,1103,43361"
"25,MA,MASSACHUSETTS,581,939,34862"
"31,NE,NEBRASKA,510,1033,21814"
"24,MD,MARYLAND,491,853,26649"
"30,MT,MONTANA,472,811,14328"
"20,KS,KANSAS,471,1026,24165"
"47,TN,TENNESSEE,447,872,20211"
"40,OK,OKLAHOMA,349,677,12809"
"34,NJ,NEW JERSEY,337,655,26005"
"35,NM,NEW MEXICO,302,529,14110"
"05,AR,ARKANSAS,285,618,13156"
"02,AK,ALASKA,279,477,9366"
"09,CT,CONNECTICUT,271,501,20516"
"16,ID,IDAHO,255,480,10559"
"49,UT,UTAH,250,533,11683"
"21,KY,KENTUCKY,249,500,12593"
"15,HI,HAWAII,244,388,7790"
"45,SC,SOUTH CAROLINA,230,445,12386"
"56,WY,WYOMING,218,403,7617"
"22,LA,LOUISIANA,208,385,6675"
"28,MS,MISSISSIPPI,180,360,4854"
"01,AL,ALABAMA,170,336,6417"
"11,DC,DISTRICT OF COLUMBIA,138,157,4833"
"33,NH,NEW HAMPSHIRE,122,240,6635"
"23,ME,MAINE,118,204,4441"
"44,RI,RHODE ISLAND,73,141,8047"
"54,WV,WEST VIRGINIA,67,103,1929"
"50,VT,VERMONT,66,111,3709"
"10,DE,DELAWARE,42,94,15074"
