"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,23-MAINE,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,ME,ME Total Mig - US & For,16517,30056,787806"
"97,ME,ME Total Mig - US,15784,28923,770453"
"98,ME,ME Total Mig - Foreign,733,1133,17353"
"23,ME,ME Non-Migrants,473369,1003487,21321398"
"25,MA,MASSACHUSETTS,2770,4838,139523"
"33,NH,NEW HAMPSHIRE,2064,3604,84361"
"12,FL,FLORIDA,1458,2622,56034"
"36,NY,NEW YORK,977,1705,55164"
"09,CT,CONNECTICUT,862,1598,57132"
"57,FR,Foreign,733,1133,17353"
"06,CA,CALIFORNIA,714,1260,51578"
"51,VA,VIRGINIA,519,1095,30415"
"42,PA,PENNSYLVANIA,464,849,31058"
"34,NJ,NEW JERSEY,426,783,22719"
"37,NC,NORTH CAROLINA,411,802,15552"
"48,TX,TEXAS,405,801,19218"
"50,VT,VERMONT,382,634,14112"
"08,CO,COLORADO,309,566,11582"
"39,OH,OHIO,282,526,16549"
"13,GA,GEORGIA,262,554,20270"
"24,MD,MARYLAND,262,545,15990"
"17,IL,ILLINOIS,240,437,15792"
"04,AZ,ARIZONA,226,405,7494"
"44,RI,RHODE ISLAND,222,402,9321"
"53,WA,WASHINGTON,210,455,7175"
"26,MI,MICHIGAN,199,363,9615"
"45,SC,SOUTH CAROLINA,181,367,7623"
"18,IN,INDIANA,149,295,5665"
"47,TN,TENNESSEE,147,275,4927"
"29,MO,MISSOURI,117,223,5065"
"41,OR,OREGON,112,190,3713"
"55,WI,WISCONSIN,103,209,4231"
"27,MN,MINNESOTA,99,178,4046"
"35,NM,NEW MEXICO,88,153,2964"
"02,AK,ALASKA,85,172,2936"
"21,KY,KENTUCKY,84,159,2649"
"49,UT,UTAH,80,158,1986"
"01,AL,ALABAMA,76,156,2521"
"15,HI,HAWAII,74,155,2369"
"32,NV,NEVADA,72,130,2326"
"22,LA,LOUISIANA,71,148,2915"
"40,OK,OKLAHOMA,68,155,2600"
"11,DC,DISTRICT OF COLUMBIA,65,86,4558"
"30,MT,MONTANA,65,113,2225"
"20,KS,KANSAS,55,104,1930"
"28,MS,MISSISSIPPI,52,123,1906"
"10,DE,DELAWARE,50,92,3147"
"19,IA,IOWA,42,81,1240"
"31,NE,NEBRASKA,35,77,1403"
"54,WV,WEST VIRGINIA,31,54,1046"
"05,AR,ARKANSAS,30,60,836"
"56,WY,WYOMING,25,43,731"
"16,ID,IDAHO,23,48,781"
"38,ND,NORTH DAKOTA,21,33,492"
"46,SD,SOUTH DAKOTA,20,42,970"
