"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: 10-DELAWARE,,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,DE,DE Total Mig - US & For,14234,26068,777712"
"97,DE,DE Total Mig - US,13697,25242,764661"
"98,DE,DE Total Mig - Foreign,537,826,13051"
"10,DE,DE Non-Migrants,290524,616516,16056905"
"42,PA,PENNSYLVANIA,3912,7090,198228"
"24,MD,MARYLAND,2576,4606,112104"
"34,NJ,NEW JERSEY,1370,2469,170120"
"36,NY,NEW YORK,855,1628,40655"
"51,VA,VIRGINIA,662,1203,30990"
"12,FL,FLORIDA,593,1061,24408"
"57,FR,Foreign,537,826,13051"
"06,CA,CALIFORNIA,358,734,20257"
"37,NC,NORTH CAROLINA,357,704,13124"
"48,TX,TEXAS,313,641,14496"
"13,GA,GEORGIA,213,418,8933"
"39,OH,OHIO,194,345,8454"
"25,MA,MASSACHUSETTS,183,323,13288"
"17,IL,ILLINOIS,147,267,9784"
"09,CT,CONNECTICUT,138,240,9774"
"26,MI,MICHIGAN,134,243,7703"
"45,SC,SOUTH CAROLINA,124,248,4521"
"47,TN,TENNESSEE,107,223,5009"
"04,AZ,ARIZONA,100,192,4340"
"08,CO,COLORADO,88,161,3722"
"18,IN,INDIANA,83,155,4189"
"53,WA,WASHINGTON,82,172,3669"
"54,WV,WEST VIRGINIA,79,150,2968"
"11,DC,DISTRICT OF COLUMBIA,74,105,6047"
"01,AL,ALABAMA,73,168,3197"
"40,OK,OKLAHOMA,70,156,2157"
"22,LA,LOUISIANA,62,114,2581"
"29,MO,MISSOURI,61,121,3443"
"21,KY,KENTUCKY,60,90,2107"
"28,MS,MISSISSIPPI,54,95,2640"
"55,WI,WISCONSIN,51,89,2011"
"23,ME,MAINE,46,81,4739"
"20,KS,KANSAS,45,99,2488"
"27,MN,MINNESOTA,45,67,2374"
"33,NH,NEW HAMPSHIRE,41,79,4608"
"31,NE,NEBRASKA,32,57,1453"
"49,UT,UTAH,31,55,1077"
"44,RI,RHODE ISLAND,30,61,1993"
"15,HI,HAWAII,29,67,1473"
"32,NV,NEVADA,28,52,1390"
"41,OR,OREGON,27,45,997"
"02,AK,ALASKA,26,54,1300"
"35,NM,NEW MEXICO,24,53,802"
"50,VT,VERMONT,21,41,1286"
"19,IA,IOWA,19,37,956"
"38,ND,NORTH DAKOTA,18,52,621"
"05,AR,ARKANSAS,17,40,837"
"46,SD,SOUTH DAKOTA,13,20,332"
"56,WY,WYOMING,13,28,458"
"16,ID,IDAHO,11,27,345"
"30,MT,MONTANA,8,16,214"
