"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: 05-ARKANSAS,,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,AR,AR Total Mig - US & For,29808,62874,1040294"
"97,AR,AR Total Mig - US,28759,61156,1020992"
"98,AR,AR Total Mig - Foreign,1049,1718,19302"
"05,AR,AR Non-Migrants,872691,1966697,33854016"
"48,TX,TEXAS,5127,11059,183863"
"40,OK,OKLAHOMA,2798,6003,84179"
"29,MO,MISSOURI,2633,5426,78414"
"06,CA,CALIFORNIA,1978,4345,65882"
"47,TN,TENNESSEE,1784,3682,66409"
"22,LA,LOUISIANA,1446,3125,50762"
"17,IL,ILLINOIS,1242,2617,46981"
"28,MS,MISSISSIPPI,1112,2382,34195"
"57,FR,Foreign,1049,1718,19302"
"12,FL,FLORIDA,1042,2115,41623"
"20,KS,KANSAS,715,1599,24770"
"13,GA,GEORGIA,631,1400,27406"
"26,MI,MICHIGAN,518,1050,17720"
"37,NC,NORTH CAROLINA,511,1099,19807"
"08,CO,COLORADO,488,1029,18245"
"01,AL,ALABAMA,486,1078,19409"
"04,AZ,ARIZONA,480,982,18372"
"18,IN,INDIANA,458,989,14602"
"39,OH,OHIO,404,859,18318"
"55,WI,WISCONSIN,375,728,16022"
"19,IA,IOWA,374,753,14176"
"51,VA,VIRGINIA,372,797,16825"
"53,WA,WASHINGTON,337,697,10250"
"21,KY,KENTUCKY,293,637,9392"
"36,NY,NEW YORK,292,591,12083"
"41,OR,OREGON,242,482,6117"
"45,SC,SOUTH CAROLINA,241,547,8694"
"31,NE,NEBRASKA,226,457,9025"
"35,NM,NEW MEXICO,216,455,6472"
"42,PA,PENNSYLVANIA,215,438,10189"
"27,MN,MINNESOTA,208,418,8162"
"32,NV,NEVADA,190,381,5648"
"24,MD,MARYLAND,155,328,9315"
"49,UT,UTAH,134,351,4780"
"34,NJ,NEW JERSEY,111,215,5962"
"25,MA,MASSACHUSETTS,107,179,4064"
"02,AK,ALASKA,103,242,3818"
"16,ID,IDAHO,90,244,3004"
"54,WV,WEST VIRGINIA,80,175,3998"
"56,WY,WYOMING,80,186,2980"
"15,HI,HAWAII,78,170,3220"
"09,CT,CONNECTICUT,71,158,4136"
"30,MT,MONTANA,53,126,1395"
"38,ND,NORTH DAKOTA,52,141,2258"
"46,SD,SOUTH DAKOTA,50,97,1917"
"10,DE,DELAWARE,39,104,1498"
"33,NH,NEW HAMPSHIRE,39,77,1307"
"23,ME,MAINE,26,47,1063"
"11,DC,DISTRICT OF COLUMBIA,21,28,1034"
"50,VT,VERMONT,20,32,564"
"44,RI,RHODE ISLAND,16,36,666"
