"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,53-WASHINGTON,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,WA,WA Total Mig - US & For,88606,166261,4473157"
"97,WA,WA Total Mig - US,82203,154925,4284348"
"98,WA,WA Total Mig - Foreign,6403,11336,188809"
"53,WA,WA Non-Migrants,2114981,4568065,124155004"
"06,CA,CALIFORNIA,15892,30211,949820"
"41,OR,OREGON,11990,22574,641559"
"57,FR,Foreign,6403,11336,188809"
"48,TX,TEXAS,4628,9350,334362"
"16,ID,IDAHO,3871,7408,155740"
"04,AZ,ARIZONA,3304,6060,153322"
"12,FL,FLORIDA,2608,4766,103972"
"08,CO,COLORADO,2526,4765,136573"
"30,MT,MONTANA,2132,3676,64886"
"02,AK,ALASKA,2061,3874,88918"
"36,NY,NEW YORK,1930,3155,128133"
"17,IL,ILLINOIS,1920,3389,138750"
"32,NV,NEVADA,1792,3323,82970"
"49,UT,UTAH,1771,3821,75039"
"15,HI,HAWAII,1690,3507,58248"
"51,VA,VIRGINIA,1527,3106,85239"
"13,GA,GEORGIA,1476,3010,84722"
"37,NC,NORTH CAROLINA,1333,2721,58739"
"39,OH,OHIO,1328,2351,79000"
"27,MN,MINNESOTA,1249,2074,63939"
"26,MI,MICHIGAN,1194,2061,54496"
"42,PA,PENNSYLVANIA,1147,1955,60614"
"25,MA,MASSACHUSETTS,940,1447,51314"
"55,WI,WISCONSIN,939,1623,43926"
"29,MO,MISSOURI,915,1753,46994"
"20,KS,KANSAS,807,1709,35363"
"35,NM,NEW MEXICO,806,1491,31655"
"47,TN,TENNESSEE,789,1534,34642"
"24,MD,MARYLAND,778,1566,42237"
"40,OK,OKLAHOMA,757,1565,26724"
"34,NJ,NEW JERSEY,753,1383,86797"
"18,IN,INDIANA,704,1252,26874"
"45,SC,SOUTH CAROLINA,674,1331,27076"
"19,IA,IOWA,610,1077,24159"
"22,LA,LOUISIANA,582,1134,17532"
"09,CT,CONNECTICUT,553,985,33923"
"21,KY,KENTUCKY,501,1045,19208"
"01,AL,ALABAMA,482,963,19819"
"31,NE,NEBRASKA,435,850,16848"
"56,WY,WYOMING,432,775,13425"
"05,AR,ARKANSAS,373,764,13629"
"38,ND,NORTH DAKOTA,334,603,9688"
"28,MS,MISSISSIPPI,322,651,9627"
"46,SD,SOUTH DAKOTA,273,519,10142"
"23,ME,MAINE,224,387,7424"
"33,NH,NEW HAMPSHIRE,217,337,8923"
"11,DC,DISTRICT OF COLUMBIA,164,242,9495"
"44,RI,RHODE ISLAND,136,245,5806"
"50,VT,VERMONT,117,168,3801"
"54,WV,WEST VIRGINIA,116,194,4140"
"10,DE,DELAWARE,101,175,4118"
