"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: 01-ALABAMA,,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,AL,AL Total Mig - US & For,40762,85133,1600673"
"97,AL,AL Total Mig - US,38664,81358,1552024"
"98,AL,AL Total Mig - Foreign,2098,3775,48649"
"01,AL,AL Non-Migrants,1505759,3392308,63339805"
"13,GA,GEORGIA,6453,13341,238921"
"12,FL,FLORIDA,5324,10816,211904"
"47,TN,TENNESSEE,3132,6428,126772"
"28,MS,MISSISSIPPI,2656,5372,84068"
"48,TX,TEXAS,2580,5695,115568"
"57,FR,Foreign,2098,3775,48649"
"06,CA,CALIFORNIA,1482,3179,59942"
"22,LA,LOUISIANA,1394,3060,58107"
"37,NC,NORTH CAROLINA,1370,2963,55894"
"51,VA,VIRGINIA,1109,2525,56098"
"39,OH,OHIO,1072,2286,49897"
"17,IL,ILLINOIS,1016,2113,40553"
"36,NY,NEW YORK,947,1838,33615"
"26,MI,MICHIGAN,887,1738,31924"
"45,SC,SOUTH CAROLINA,772,1724,33743"
"21,KY,KENTUCKY,745,1614,28402"
"18,IN,INDIANA,681,1345,26465"
"29,MO,MISSOURI,576,1187,24917"
"05,AR,ARKANSAS,495,1099,18513"
"42,PA,PENNSYLVANIA,495,1023,25113"
"08,CO,COLORADO,476,993,19627"
"53,WA,WASHINGTON,427,1023,16935"
"24,MD,MARYLAND,425,919,20626"
"40,OK,OKLAHOMA,382,912,13984"
"34,NJ,NEW JERSEY,365,767,15905"
"04,AZ,ARIZONA,362,719,15171"
"20,KS,KANSAS,280,690,11744"
"55,WI,WISCONSIN,267,564,9338"
"25,MA,MASSACHUSETTS,256,514,12259"
"19,IA,IOWA,197,432,9046"
"15,HI,HAWAII,180,459,6793"
"27,MN,MINNESOTA,163,308,5837"
"09,CT,CONNECTICUT,159,292,9153"
"49,UT,UTAH,157,372,7339"
"35,NM,NEW MEXICO,151,374,7219"
"32,NV,NEVADA,143,311,6635"
"02,AK,ALASKA,138,286,5626"
"54,WV,WEST VIRGINIA,129,293,5877"
"31,NE,NEBRASKA,125,267,4513"
"41,OR,OREGON,114,254,4144"
"16,ID,IDAHO,72,181,3910"
"56,WY,WYOMING,69,134,2278"
"30,MT,MONTANA,67,147,2301"
"23,ME,MAINE,60,119,2175"
"10,DE,DELAWARE,57,132,2291"
"11,DC,DISTRICT OF COLUMBIA,55,91,2348"
"46,SD,SOUTH DAKOTA,51,125,1803"
"44,RI,RHODE ISLAND,44,113,2731"
"38,ND,NORTH DAKOTA,43,105,1645"
"33,NH,NEW HAMPSHIRE,41,84,1377"
"50,VT,VERMONT,23,32,980"
