"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,45-SOUTH CAROLINA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,SC,SC Total Mig - US & For,56024,108343,2524532"
"97,SC,SC Total Mig - US,53391,103778,2463863"
"98,SC,SC Total Mig - Foreign,2633,4565,60670"
"45,SC,SC Non-Migrants,1407836,3063090,60059454"
"37,NC,NORTH CAROLINA,9864,19075,405800"
"13,GA,GEORGIA,6372,12539,268653"
"12,FL,FLORIDA,4627,8809,172577"
"36,NY,NEW YORK,3387,6445,154405"
"51,VA,VIRGINIA,2979,5917,146141"
"57,FR,Foreign,2633,4565,60670"
"39,OH,OHIO,2212,4115,111261"
"42,PA,PENNSYLVANIA,2080,3776,99790"
"48,TX,TEXAS,2002,4250,84190"
"06,CA,CALIFORNIA,1674,3376,68323"
"47,TN,TENNESSEE,1516,2979,65293"
"34,NJ,NEW JERSEY,1491,2859,102219"
"24,MD,MARYLAND,1299,2444,61568"
"26,MI,MICHIGAN,1113,2104,62458"
"17,IL,ILLINOIS,1022,1949,67705"
"01,AL,ALABAMA,985,2010,41834"
"18,IN,INDIANA,835,1642,42757"
"54,WV,WEST VIRGINIA,781,1365,30731"
"21,KY,KENTUCKY,761,1528,30727"
"25,MA,MASSACHUSETTS,684,1163,41030"
"09,CT,CONNECTICUT,639,1202,53299"
"22,LA,LOUISIANA,502,1057,35120"
"28,MS,MISSISSIPPI,485,1002,16802"
"29,MO,MISSOURI,485,959,24789"
"53,WA,WASHINGTON,479,1044,16874"
"08,CO,COLORADO,474,890,19580"
"04,AZ,ARIZONA,422,802,17437"
"55,WI,WISCONSIN,383,728,24335"
"40,OK,OKLAHOMA,366,790,12389"
"20,KS,KANSAS,295,630,12250"
"05,AR,ARKANSAS,269,529,10242"
"27,MN,MINNESOTA,243,432,53571"
"15,HI,HAWAII,235,548,9165"
"33,NH,NEW HAMPSHIRE,216,356,8248"
"19,IA,IOWA,203,407,10821"
"23,ME,MAINE,203,385,7643"
"32,NV,NEVADA,182,339,8147"
"10,DE,DELAWARE,161,340,5708"
"35,NM,NEW MEXICO,161,353,6003"
"31,NE,NEBRASKA,156,316,5754"
"44,RI,RHODE ISLAND,148,269,11241"
"49,UT,UTAH,144,329,6470"
"41,OR,OREGON,143,303,6430"
"02,AK,ALASKA,127,297,4353"
"50,VT,VERMONT,113,204,3825"
"11,DC,DISTRICT OF COLUMBIA,107,191,5119"
"16,ID,IDAHO,84,174,3185"
"56,WY,WYOMING,79,148,2401"
"30,MT,MONTANA,72,136,1557"
"46,SD,SOUTH DAKOTA,66,114,1801"
"38,ND,NORTH DAKOTA,65,159,1841"
