"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,42-PENNSYLVANIA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,PA,PA Total Mig - US & For,95506,175957,4818535"
"97,PA,PA Total Mig - US,89075,167320,4688281"
"98,PA,PA Total Mig - Foreign,6431,8637,130254"
"42,PA,PA Non-Migrants,4617009,9850620,235333062"
"34,NJ,NEW JERSEY,14364,25942,827482"
"36,NY,NEW YORK,11683,22950,536054"
"12,FL,FLORIDA,6752,11913,325640"
"24,MD,MARYLAND,6609,12372,328785"
"57,FR,Foreign,6431,8637,130254"
"39,OH,OHIO,4918,9231,234701"
"51,VA,VIRGINIA,4642,8817,238365"
"06,CA,CALIFORNIA,4189,7479,285853"
"37,NC,NORTH CAROLINA,3289,6187,144156"
"48,TX,TEXAS,2771,5593,177155"
"10,DE,DELAWARE,2718,5001,160522"
"25,MA,MASSACHUSETTS,2143,3775,129956"
"13,GA,GEORGIA,2024,4064,100892"
"17,IL,ILLINOIS,1809,3517,136686"
"26,MI,MICHIGAN,1473,2873,92718"
"09,CT,CONNECTICUT,1447,2738,96968"
"54,WV,WEST VIRGINIA,1439,2586,52424"
"45,SC,SOUTH CAROLINA,1380,2638,53574"
"04,AZ,ARIZONA,1235,2302,64386"
"08,CO,COLORADO,1176,2139,64525"
"18,IN,INDIANA,1162,2319,64116"
"47,TN,TENNESSEE,1078,2148,66826"
"53,WA,WASHINGTON,843,1561,43542"
"21,KY,KENTUCKY,737,1580,36906"
"29,MO,MISSOURI,710,1415,38823"
"55,WI,WISCONSIN,594,1191,34030"
"27,MN,MINNESOTA,529,1043,34574"
"22,LA,LOUISIANA,502,1001,21098"
"01,AL,ALABAMA,491,1028,22251"
"32,NV,NEVADA,486,858,16860"
"11,DC,DISTRICT OF COLUMBIA,480,629,21488"
"40,OK,OKLAHOMA,467,931,11366"
"33,NH,NEW HAMPSHIRE,463,910,27462"
"20,KS,KANSAS,442,866,24556"
"41,OR,OREGON,393,711,23590"
"49,UT,UTAH,353,784,15223"
"23,ME,MAINE,350,630,13288"
"19,IA,IOWA,342,673,17489"
"35,NM,NEW MEXICO,339,631,12292"
"44,RI,RHODE ISLAND,301,520,11855"
"15,HI,HAWAII,271,521,9888"
"50,VT,VERMONT,259,453,11073"
"28,MS,MISSISSIPPI,250,526,9189"
"05,AR,ARKANSAS,213,421,9400"
"31,NE,NEBRASKA,210,422,12879"
"02,AK,ALASKA,178,334,6443"
"16,ID,IDAHO,147,299,5415"
"30,MT,MONTANA,143,261,4981"
"56,WY,WYOMING,102,165,3121"
"46,SD,SOUTH DAKOTA,93,192,2851"
"38,ND,NORTH DAKOTA,86,180,4565"
