"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,54-WEST VIRGINIA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,WV,WV Total Mig - US & For,17858,34807,574347"
"97,WV,WV Total Mig - US,17261,34003,567021"
"98,WV,WV Total Mig - Foreign,597,804,7326"
"54,WV,WV Non-Migrants,608840,1335456,23368044"
"39,OH,OHIO,2947,5730,74530"
"51,VA,VIRGINIA,2485,4921,89390"
"24,MD,MARYLAND,2048,3994,76589"
"37,NC,NORTH CAROLINA,1432,2946,36489"
"42,PA,PENNSYLVANIA,1347,2575,50653"
"12,FL,FLORIDA,1087,2010,34335"
"21,KY,KENTUCKY,626,1307,19552"
"57,FR,Foreign,597,804,7326"
"45,SC,SOUTH CAROLINA,449,906,13049"
"48,TX,TEXAS,422,910,17716"
"13,GA,GEORGIA,387,814,13289"
"36,NY,NEW YORK,368,689,12108"
"47,TN,TENNESSEE,336,686,10416"
"06,CA,CALIFORNIA,311,590,11675"
"26,MI,MICHIGAN,283,561,10599"
"18,IN,INDIANA,276,567,9157"
"17,IL,ILLINOIS,216,402,8712"
"34,NJ,NEW JERSEY,212,406,7777"
"01,AL,ALABAMA,143,308,3722"
"08,CO,COLORADO,139,273,4705"
"04,AZ,ARIZONA,117,206,3432"
"53,WA,WASHINGTON,117,245,4394"
"22,LA,LOUISIANA,115,242,5629"
"29,MO,MISSOURI,114,231,4146"
"25,MA,MASSACHUSETTS,98,164,2949"
"55,WI,WISCONSIN,89,181,3320"
"10,DE,DELAWARE,79,150,3810"
"40,OK,OKLAHOMA,79,158,2539"
"05,AR,ARKANSAS,75,144,2115"
"28,MS,MISSISSIPPI,75,158,2419"
"11,DC,DISTRICT OF COLUMBIA,71,123,3075"
"27,MN,MINNESOTA,66,115,2021"
"35,NM,NEW MEXICO,62,130,2152"
"09,CT,CONNECTICUT,60,105,2087"
"32,NV,NEVADA,59,106,1459"
"20,KS,KANSAS,55,115,2129"
"33,NH,NEW HAMPSHIRE,51,103,2646"
"19,IA,IOWA,47,102,2216"
"23,ME,MAINE,43,77,1132"
"49,UT,UTAH,41,83,1375"
"41,OR,OREGON,35,76,1456"
"02,AK,ALASKA,31,61,1163"
"15,HI,HAWAII,27,46,651"
"16,ID,IDAHO,24,63,682"
"30,MT,MONTANA,20,43,552"
"56,WY,WYOMING,20,40,816"
"31,NE,NEBRASKA,19,36,491"
"50,VT,VERMONT,17,28,413"
"44,RI,RHODE ISLAND,16,24,600"
"46,SD,SOUTH DAKOTA,15,27,393"
"38,ND,NORTH DAKOTA,10,26,297"
