"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,48-TEXAS,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,TX,TX Total Mig - US & For,201363,407015,9347689"
"97,TX,TX Total Mig - US,184454,378487,8892926"
"98,TX,TX Total Mig - Foreign,16909,28528,454763"
"48,TX,TX Non-Migrants,6860015,15781031,336167333"
"06,CA,CALIFORNIA,19981,41723,1124429"
"57,FR,Foreign,16909,28528,454763"
"22,LA,LOUISIANA,12896,26331,532972"
"40,OK,OKLAHOMA,11909,24195,508846"
"12,FL,FLORIDA,11077,22276,502287"
"17,IL,ILLINOIS,7987,16658,462280"
"35,NM,NEW MEXICO,6801,14478,238079"
"08,CO,COLORADO,6719,13909,327800"
"13,GA,GEORGIA,6604,14142,338050"
"05,AR,ARKANSAS,5842,12071,203462"
"36,NY,NEW YORK,5583,10463,289308"
"04,AZ,ARIZONA,5466,11172,263350"
"51,VA,VIRGINIA,5196,10963,318919"
"37,NC,NORTH CAROLINA,5042,10888,237128"
"29,MO,MISSOURI,4778,9432,207538"
"39,OH,OHIO,4699,9180,252366"
"20,KS,KANSAS,4586,9900,215414"
"47,TN,TENNESSEE,4192,8633,209585"
"53,WA,WASHINGTON,4056,8680,181734"
"26,MI,MICHIGAN,3986,8050,188708"
"42,PA,PENNSYLVANIA,3419,6474,180018"
"18,IN,INDIANA,3280,6553,141698"
"28,MS,MISSISSIPPI,3267,6700,109230"
"01,AL,ALABAMA,3040,6366,122242"
"27,MN,MINNESOTA,2659,5476,127518"
"24,MD,MARYLAND,2652,5342,156124"
"34,NJ,NEW JERSEY,2589,5191,209950"
"32,NV,NEVADA,2111,4092,85511"
"45,SC,SOUTH CAROLINA,2104,4309,91015"
"55,WI,WISCONSIN,2041,3998,84205"
"21,KY,KENTUCKY,1996,4220,77522"
"19,IA,IOWA,1963,3779,79828"
"25,MA,MASSACHUSETTS,1946,3532,134029"
"41,OR,OREGON,1705,3447,86723"
"49,UT,UTAH,1702,4013,79287"
"31,NE,NEBRASKA,1663,3405,69500"
"15,HI,HAWAII,1376,3166,49128"
"09,CT,CONNECTICUT,1116,2184,108265"
"02,AK,ALASKA,873,2034,43387"
"16,ID,IDAHO,774,1757,30398"
"30,MT,MONTANA,622,1201,20883"
"56,WY,WYOMING,594,1212,28674"
"54,WV,WEST VIRGINIA,541,1015,20344"
"38,ND,NORTH DAKOTA,487,1061,15324"
"33,NH,NEW HAMPSHIRE,486,975,50539"
"46,SD,SOUTH DAKOTA,450,887,14013"
"11,DC,DISTRICT OF COLUMBIA,406,608,23046"
"23,ME,MAINE,371,721,11865"
"10,DE,DELAWARE,334,696,18649"
"44,RI,RHODE ISLAND,284,579,12723"
"50,VT,VERMONT,203,350,9035"
