"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,32-NEVADA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NV,NV Total Mig - US & For,58344,109622,2897279"
"97,NV,NV Total Mig - US,57049,107334,2848254"
"98,NV,NV Total Mig - Foreign,1295,2288,49025"
"32,NV,NV Non-Migrants,700064,1471386,36499336"
"06,CA,CALIFORNIA,21064,41234,1141297"
"04,AZ,ARIZONA,3252,6288,137322"
"48,TX,TEXAS,2364,4354,98764"
"53,WA,WASHINGTON,2203,4141,90768"
"17,IL,ILLINOIS,2083,3764,111947"
"49,UT,UTAH,2047,4468,81803"
"12,FL,FLORIDA,1985,3401,90373"
"36,NY,NEW YORK,1826,3041,114351"
"08,CO,COLORADO,1650,2979,93412"
"41,OR,OREGON,1517,2901,68424"
"15,HI,HAWAII,1354,2579,41255"
"57,FR,Foreign,1295,2288,49025"
"26,MI,MICHIGAN,1046,1847,55337"
"39,OH,OHIO,1044,1790,43263"
"35,NM,NEW MEXICO,951,1830,39792"
"16,ID,IDAHO,794,1565,43670"
"34,NJ,NEW JERSEY,755,1363,41333"
"42,PA,PENNSYLVANIA,745,1199,29560"
"51,VA,VIRGINIA,634,1194,33038"
"27,MN,MINNESOTA,580,963,28420"
"55,WI,WISCONSIN,571,957,30980"
"18,IN,INDIANA,559,980,25440"
"29,MO,MISSOURI,558,1048,25277"
"13,GA,GEORGIA,494,920,27141"
"30,MT,MONTANA,476,860,21063"
"37,NC,NORTH CAROLINA,475,889,20274"
"25,MA,MASSACHUSETTS,473,767,23106"
"40,OK,OKLAHOMA,460,864,17047"
"02,AK,ALASKA,421,784,22514"
"20,KS,KANSAS,394,721,59325"
"22,LA,LOUISIANA,389,737,14579"
"24,MD,MARYLAND,374,620,26386"
"47,TN,TENNESSEE,341,609,14378"
"31,NE,NEBRASKA,338,639,21839"
"56,WY,WYOMING,337,649,11351"
"19,IA,IOWA,333,550,12779"
"28,MS,MISSISSIPPI,277,514,12276"
"09,CT,CONNECTICUT,228,358,13950"
"05,AR,ARKANSAS,221,403,6493"
"45,SC,SOUTH CAROLINA,219,401,9245"
"01,AL,ALABAMA,196,385,6173"
"21,KY,KENTUCKY,195,360,8342"
"46,SD,SOUTH DAKOTA,153,272,6764"
"38,ND,NORTH DAKOTA,129,227,5681"
"33,NH,NEW HAMPSHIRE,128,230,5966"
"23,ME,MAINE,97,155,2724"
"54,WV,WEST VIRGINIA,79,125,2789"
"44,RI,RHODE ISLAND,77,130,3226"
"50,VT,VERMONT,62,103,1625"
"10,DE,DELAWARE,52,105,1945"
"11,DC,DISTRICT OF COLUMBIA,49,71,3447"
