"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,36-NEW YORK,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NY,NY Total Mig - US & For,143903,223523,7294678"
"97,NY,NY Total Mig - US,128850,204325,6852882"
"98,NY,NY Total Mig - Foreign,15053,19198,441795"
"36,NY,NY Non-Migrants,6655572,13965753,385259614"
"34,NJ,NEW JERSEY,19326,30478,1327078"
"57,FR,Foreign,15053,19198,441795"
"12,FL,FLORIDA,14373,23178,598655"
"06,CA,CALIFORNIA,10643,15303,702559"
"42,PA,PENNSYLVANIA,9443,15395,448058"
"25,MA,MASSACHUSETTS,7698,10800,425580"
"09,CT,CONNECTICUT,6935,10533,607128"
"51,VA,VIRGINIA,5127,8628,252440"
"37,NC,NORTH CAROLINA,4952,8697,173500"
"48,TX,TEXAS,4870,8045,248822"
"13,GA,GEORGIA,3812,6566,193778"
"17,IL,ILLINOIS,3589,5398,243630"
"24,MD,MARYLAND,3535,5580,180772"
"39,OH,OHIO,3354,5380,151877"
"26,MI,MICHIGAN,2278,3607,107429"
"45,SC,SOUTH CAROLINA,2266,3815,61777"
"08,CO,COLORADO,1881,2914,86894"
"04,AZ,ARIZONA,1776,2847,67474"
"53,WA,WASHINGTON,1680,2595,96417"
"11,DC,DISTRICT OF COLUMBIA,1467,1762,94961"
"47,TN,TENNESSEE,1393,2414,60441"
"50,VT,VERMONT,1264,2065,47951"
"29,MO,MISSOURI,1129,1855,54165"
"18,IN,INDIANA,1112,1843,52337"
"27,MN,MINNESOTA,1100,1610,58217"
"33,NH,NEW HAMPSHIRE,1008,1582,37998"
"44,RI,RHODE ISLAND,939,1364,34493"
"55,WI,WISCONSIN,936,1446,41333"
"22,LA,LOUISIANA,863,1350,29027"
"32,NV,NEVADA,828,1328,29135"
"23,ME,MAINE,793,1224,27636"
"21,KY,KENTUCKY,782,1486,30535"
"01,AL,ALABAMA,765,1367,27236"
"41,OR,OREGON,743,1062,27937"
"20,KS,KANSAS,639,1177,25355"
"10,DE,DELAWARE,593,944,28810"
"40,OK,OKLAHOMA,571,1058,18753"
"15,HI,HAWAII,556,1008,15545"
"19,IA,IOWA,555,845,21557"
"49,UT,UTAH,531,970,21440"
"35,NM,NEW MEXICO,485,787,17838"
"54,WV,WEST VIRGINIA,379,663,13367"
"28,MS,MISSISSIPPI,337,616,11540"
"31,NE,NEBRASKA,293,472,9890"
"05,AR,ARKANSAS,286,542,9684"
"02,AK,ALASKA,269,584,8743"
"30,MT,MONTANA,204,306,7004"
"16,ID,IDAHO,176,320,5805"
"56,WY,WYOMING,113,175,4250"
"46,SD,SOUTH DAKOTA,105,178,2705"
"38,ND,NORTH DAKOTA,98,163,3328"
