"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,30-MONTANA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,MT,MT Total Mig - US & For,15084,28364,534032"
"97,MT,MT Total Mig - US,14647,27593,526296"
"98,MT,MT Total Mig - Foreign,437,771,7736"
"30,MT,MT Non-Migrants,315536,688026,12336580"
"53,WA,WASHINGTON,1728,3313,60745"
"06,CA,CALIFORNIA,1574,2936,65886"
"08,CO,COLORADO,902,1710,36949"
"56,WY,WYOMING,796,1478,25181"
"16,ID,IDAHO,778,1655,25264"
"41,OR,OREGON,767,1444,21613"
"04,AZ,ARIZONA,630,1121,20745"
"48,TX,TEXAS,611,1234,30760"
"49,UT,UTAH,462,954,15753"
"32,NV,NEVADA,454,997,18360"
"57,FR,Foreign,437,771,7736"
"38,ND,NORTH DAKOTA,436,818,15756"
"27,MN,MINNESOTA,401,624,11173"
"12,FL,FLORIDA,316,602,12013"
"46,SD,SOUTH DAKOTA,285,569,8065"
"55,WI,WISCONSIN,281,458,8065"
"17,IL,ILLINOIS,272,470,9266"
"02,AK,ALASKA,258,512,9846"
"42,PA,PENNSYLVANIA,232,326,4851"
"39,OH,OHIO,231,433,8435"
"26,MI,MICHIGAN,230,399,8836"
"36,NY,NEW YORK,219,347,8509"
"37,NC,NORTH CAROLINA,201,362,8418"
"29,MO,MISSOURI,191,334,7041"
"13,GA,GEORGIA,178,331,8362"
"51,VA,VIRGINIA,175,335,9056"
"31,NE,NEBRASKA,164,335,5580"
"35,NM,NEW MEXICO,162,338,5202"
"20,KS,KANSAS,147,303,5195"
"40,OK,OKLAHOMA,139,311,4167"
"18,IN,INDIANA,137,240,5273"
"47,TN,TENNESSEE,116,242,3658"
"19,IA,IOWA,112,203,3126"
"25,MA,MASSACHUSETTS,110,165,3450"
"34,NJ,NEW JERSEY,91,143,2675"
"24,MD,MARYLAND,90,163,3916"
"01,AL,ALABAMA,85,159,2365"
"21,KY,KENTUCKY,76,144,2423"
"22,LA,LOUISIANA,72,129,2117"
"15,HI,HAWAII,65,132,2287"
"45,SC,SOUTH CAROLINA,64,124,2460"
"33,NH,NEW HAMPSHIRE,60,96,1911"
"09,CT,CONNECTICUT,58,81,2035"
"28,MS,MISSISSIPPI,58,109,2484"
"23,ME,MAINE,54,90,1252"
"50,VT,VERMONT,53,76,1203"
"05,AR,ARKANSAS,47,105,1165"
"54,WV,WEST VIRGINIA,33,69,1321"
"11,DC,DISTRICT OF COLUMBIA,18,26,847"
"44,RI,RHODE ISLAND,15,22,432"
"10,DE,DELAWARE,13,26,804"
