"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,41-OREGON,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,OR,OR Total Mig - US & For,53049,95705,2304785"
"97,OR,OR Total Mig - US,51418,93290,2272796"
"98,OR,OR Total Mig - Foreign,1631,2415,31989"
"41,OR,OR Non-Migrants,1173403,2530927,59672107"
"06,CA,CALIFORNIA,13102,24602,672701"
"53,WA,WASHINGTON,10219,18607,422107"
"04,AZ,ARIZONA,2343,4328,92700"
"16,ID,IDAHO,2051,4070,62206"
"48,TX,TEXAS,2040,4049,96865"
"08,CO,COLORADO,1674,3022,84129"
"57,FR,Foreign,1631,2415,31989"
"32,NV,NEVADA,1345,2423,38393"
"49,UT,UTAH,1173,2455,43972"
"12,FL,FLORIDA,1083,1799,40471"
"30,MT,MONTANA,1049,1748,25605"
"02,AK,ALASKA,960,1801,36452"
"17,IL,ILLINOIS,959,1565,54872"
"36,NY,NEW YORK,880,1398,43573"
"26,MI,MICHIGAN,697,1102,26285"
"27,MN,MINNESOTA,675,1097,26878"
"15,HI,HAWAII,630,1068,20711"
"55,WI,WISCONSIN,609,969,22359"
"39,OH,OHIO,598,993,83883"
"37,NC,NORTH CAROLINA,564,999,23983"
"42,PA,PENNSYLVANIA,556,893,22265"
"51,VA,VIRGINIA,555,983,26996"
"35,NM,NEW MEXICO,552,1052,33234"
"29,MO,MISSOURI,539,960,17211"
"25,MA,MASSACHUSETTS,518,786,27380"
"13,GA,GEORGIA,501,898,23597"
"18,IN,INDIANA,452,736,16657"
"19,IA,IOWA,424,666,15312"
"20,KS,KANSAS,374,680,14723"
"40,OK,OKLAHOMA,374,731,10257"
"34,NJ,NEW JERSEY,344,580,17970"
"56,WY,WYOMING,327,636,9846"
"47,TN,TENNESSEE,326,590,12485"
"24,MD,MARYLAND,308,514,15573"
"31,NE,NEBRASKA,285,505,9842"
"22,LA,LOUISIANA,273,504,8565"
"09,CT,CONNECTICUT,213,327,10372"
"05,AR,ARKANSAS,205,389,5931"
"45,SC,SOUTH CAROLINA,188,348,6593"
"21,KY,KENTUCKY,175,323,7344"
"46,SD,SOUTH DAKOTA,175,263,4349"
"38,ND,NORTH DAKOTA,174,306,4593"
"01,AL,ALABAMA,173,317,6669"
"33,NH,NEW HAMPSHIRE,141,215,6159"
"23,ME,MAINE,128,192,3425"
"50,VT,VERMONT,119,180,3900"
"28,MS,MISSISSIPPI,108,213,3281"
"11,DC,DISTRICT OF COLUMBIA,86,107,4000"
"44,RI,RHODE ISLAND,78,125,2323"
"54,WV,WEST VIRGINIA,55,97,1562"
"10,DE,DELAWARE,41,79,2235"
