"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,50-VERMONT,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,VT,VT Total Mig - US & For,10511,17472,501850"
"97,VT,VT Total Mig - US,10074,16919,493629"
"98,VT,VT Total Mig - Foreign,437,553,8221"
"50,VT,VT Non-Migrants,230686,485713,10863023"
"36,NY,NEW YORK,1508,2362,85342"
"25,MA,MASSACHUSETTS,1349,2145,76107"
"33,NH,NEW HAMPSHIRE,1337,2311,44330"
"09,CT,CONNECTICUT,648,1100,34735"
"12,FL,FLORIDA,588,975,24513"
"57,FR,Foreign,437,553,8221"
"06,CA,CALIFORNIA,433,736,27106"
"34,NJ,NEW JERSEY,413,681,27194"
"42,PA,PENNSYLVANIA,372,601,15362"
"23,ME,MAINE,292,468,9001"
"37,NC,NORTH CAROLINA,243,440,8830"
"08,CO,COLORADO,237,365,10671"
"51,VA,VIRGINIA,224,433,12495"
"48,TX,TEXAS,195,373,9930"
"39,OH,OHIO,169,279,12687"
"24,MD,MARYLAND,167,269,7330"
"04,AZ,ARIZONA,142,249,5482"
"26,MI,MICHIGAN,132,223,5212"
"13,GA,GEORGIA,130,250,7888"
"17,IL,ILLINOIS,128,206,7766"
"44,RI,RHODE ISLAND,123,190,4303"
"53,WA,WASHINGTON,123,221,6191"
"45,SC,SOUTH CAROLINA,94,150,3066"
"41,OR,OREGON,88,137,2602"
"27,MN,MINNESOTA,80,131,3220"
"47,TN,TENNESSEE,76,148,2306"
"18,IN,INDIANA,69,118,3789"
"55,WI,WISCONSIN,66,124,2879"
"49,UT,UTAH,57,118,2514"
"29,MO,MISSOURI,45,102,2143"
"30,MT,MONTANA,45,80,1149"
"35,NM,NEW MEXICO,42,72,1275"
"21,KY,KENTUCKY,39,66,1530"
"01,AL,ALABAMA,36,71,1388"
"11,DC,DISTRICT OF COLUMBIA,32,52,2212"
"40,OK,OKLAHOMA,31,67,1349"
"19,IA,IOWA,30,64,1535"
"02,AK,ALASKA,29,53,1180"
"31,NE,NEBRASKA,29,55,1110"
"32,NV,NEVADA,29,53,867"
"20,KS,KANSAS,27,52,7686"
"22,LA,LOUISIANA,27,52,1189"
"10,DE,DELAWARE,25,36,1104"
"56,WY,WYOMING,24,37,790"
"54,WV,WEST VIRGINIA,23,43,1111"
"16,ID,IDAHO,20,32,550"
"05,AR,ARKANSAS,19,38,723"
"15,HI,HAWAII,16,29,531"
"28,MS,MISSISSIPPI,8,20,356"
"38,ND,NORTH DAKOTA,8,22,668"
"46,SD,SOUTH DAKOTA,7,20,331"
