"2000 - 2001 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,21-KENTUCKY,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,KY,KY Total Mig - US & For,44118,88096,1655623"
"97,KY,KY Total Mig - US,41828,84221,1574259"
"98,KY,KY Total Mig - Foreign,2290,3875,81364"
"21,KY,KY Non-Migrants,1383584,3059682,59904970"
"39,OH,OHIO,6501,11940,233052"
"18,IN,INDIANA,5076,9470,164185"
"47,TN,TENNESSEE,4690,10277,141670"
"12,FL,FLORIDA,2791,5265,103027"
"57,FR,Foreign,2290,3875,81364"
"17,IL,ILLINOIS,2085,4147,77218"
"48,TX,TEXAS,1977,4341,82839"
"13,GA,GEORGIA,1619,3514,69004"
"37,NC,NORTH CAROLINA,1408,2913,48498"
"06,CA,CALIFORNIA,1396,2689,63008"
"26,MI,MICHIGAN,1356,2805,61622"
"51,VA,VIRGINIA,1083,2268,44647"
"54,WV,WEST VIRGINIA,925,1897,29302"
"36,NY,NEW YORK,838,1654,33541"
"29,MO,MISSOURI,806,1694,30204"
"42,PA,PENNSYLVANIA,771,1495,36862"
"01,AL,ALABAMA,751,1636,28164"
"45,SC,SOUTH CAROLINA,644,1259,21507"
"08,CO,COLORADO,501,1058,20586"
"22,LA,LOUISIANA,470,1053,17647"
"04,AZ,ARIZONA,443,845,15234"
"53,WA,WASHINGTON,414,907,27604"
"28,MS,MISSISSIPPI,411,920,15695"
"24,MD,MARYLAND,403,812,19620"
"40,OK,OKLAHOMA,388,914,14107"
"20,KS,KANSAS,385,945,14383"
"55,WI,WISCONSIN,378,741,16065"
"05,AR,ARKANSAS,359,767,19832"
"34,NJ,NEW JERSEY,346,669,15958"
"27,MN,MINNESOTA,259,540,13793"
"19,IA,IOWA,235,472,9742"
"25,MA,MASSACHUSETTS,218,378,12387"
"15,HI,HAWAII,192,479,6573"
"32,NV,NEVADA,170,331,9362"
"49,UT,UTAH,162,403,6671"
"41,OR,OREGON,161,309,4967"
"35,NM,NEW MEXICO,146,289,4273"
"09,CT,CONNECTICUT,143,287,7478"
"02,AK,ALASKA,126,293,5106"
"31,NE,NEBRASKA,118,247,5012"
"30,MT,MONTANA,82,142,1698"
"33,NH,NEW HAMPSHIRE,82,163,4231"
"16,ID,IDAHO,81,164,2339"
"10,DE,DELAWARE,74,171,3376"
"23,ME,MAINE,69,127,1829"
"56,WY,WYOMING,65,128,2398"
"38,ND,NORTH DAKOTA,49,80,1354"
"44,RI,RHODE ISLAND,49,104,1747"
"11,DC,DISTRICT OF COLUMBIA,48,56,1495"
"46,SD,SOUTH DAKOTA,45,88,1211"
"50,VT,VERMONT,39,75,2138"
