"1996 - 1997 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: 17_ILLINOIS,18-INDIANA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,IN,IN Total Mig - US & For,58345,118909,1913019"
"97,IN,IN Total Mig - US,55556,115095,1878525"
"98,IN,IN Total Mig - Foreign,2789,3814,34494"
"18,IN,IN Non-Migrants,2137834,4801241,86567347"
"17,IL,ILLINOIS,9459,19578,343792"
"39,OH,OHIO,5934,12072,212403"
"21,KY,KENTUCKY,4736,9554,133128"
"26,MI,MICHIGAN,4510,9012,156352"
"12,FL,FLORIDA,3927,7539,94473"
"06,CA,CALIFORNIA,2995,6560,110310"
"57,FR,Foreign - Total,2789,3814,34494"
"48,TX,TEXAS,2568,5759,83145"
"47,TN,TENNESSEE,1637,3425,47240"
"37,NC,NORTH CAROLINA,1263,2724,40819"
"42,PA,PENNSYLVANIA,1260,2687,55100"
"36,NY,NEW YORK,1245,2539,49918"
"29,MO,MISSOURI,1225,2566,42647"
"13,GA,GEORGIA,1224,2664,40590"
"51,VA,VIRGINIA,1180,2603,46205"
"55,WI,WISCONSIN,1070,2251,41218"
"04,AZ,ARIZONA,891,1746,25958"
"08,CO,COLORADO,834,1664,27292"
"19,IA,IOWA,668,1431,26966"
"27,MN,MINNESOTA,619,1314,22428"
"01,AL,ALABAMA,592,1269,16629"
"53,WA,WASHINGTON,554,1095,17113"
"45,SC,SOUTH CAROLINA,508,1134,17449"
"34,NJ,NEW JERSEY,502,1042,24922"
"40,OK,OKLAHOMA,472,1040,12111"
"24,MD,MARYLAND,467,965,19828"
"20,KS,KANSAS,439,967,14839"
"22,LA,LOUISIANA,430,866,11444"
"28,MS,MISSISSIPPI,413,877,13632"
"05,AR,ARKANSAS,412,925,10905"
"25,MA,MASSACHUSETTS,378,699,17975"
"32,NV,NEVADA,350,662,11059"
"54,WV,WEST VIRGINIA,326,667,9073"
"31,NE,NEBRASKA,261,566,9469"
"09,CT,CONNECTICUT,245,490,12918"
"35,NM,NEW MEXICO,243,457,5674"
"41,OR,OREGON,232,468,6482"
"49,UT,UTAH,209,519,6968"
"15,HI,HAWAII,170,349,4727"
"02,AK,ALASKA,125,261,3497"
"23,ME,MAINE,121,222,3396"
"38,ND,NORTH DAKOTA,113,208,2817"
"30,MT,MONTANA,112,228,2303"
"46,SD,SOUTH DAKOTA,107,240,3394"
"16,ID,IDAHO,105,256,2928"
"33,NH,NEW HAMPSHIRE,98,246,4928"
"10,DE,DELAWARE,82,187,3732"
"56,WY,WYOMING,79,174,2027"
"50,VT,VERMONT,56,114,2069"
"11,DC,DISTRICT OF COLUMBIA,55,84,1585"
"44,RI,RHODE ISLAND,55,130,2651"
