"1996 - 1997 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: 05-ARKANSAS,,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,AR,AR Total Mig - US & For,31377,67748,893127"
"97,AR,AR Total Mig - US,30326,65920,877484"
"98,AR,AR Total Mig - Foreign,1051,1828,15643"
"05,AR,AR Non-Migrants,829981,1900916,26886744"
"48,TX,TEXAS,5335,11920,155507"
"40,OK,OKLAHOMA,2764,6073,62618"
"29,MO,MISSOURI,2629,5580,70080"
"06,CA,CALIFORNIA,2497,5647,66823"
"47,TN,TENNESSEE,1732,3478,53355"
"22,LA,LOUISIANA,1630,3747,48488"
"17,IL,ILLINOIS,1506,3113,48456"
"12,FL,FLORIDA,1108,2348,30388"
"57,FR,Foreign - Total,1051,1828,15643"
"28,MS,MISSISSIPPI,1029,2322,27048"
"20,KS,KANSAS,737,1537,22130"
"13,GA,GEORGIA,596,1302,19891"
"26,MI,MICHIGAN,547,1168,16160"
"08,CO,COLORADO,518,1101,16090"
"04,AZ,ARIZONA,495,1062,13428"
"18,IN,INDIANA,495,1023,14607"
"51,VA,VIRGINIA,485,1061,17538"
"37,NC,NORTH CAROLINA,479,1064,14235"
"55,WI,WISCONSIN,445,952,13731"
"01,AL,ALABAMA,430,934,13610"
"39,OH,OHIO,427,932,16013"
"19,IA,IOWA,401,844,12214"
"53,WA,WASHINGTON,367,837,9917"
"36,NY,NEW YORK,333,613,10103"
"27,MN,MINNESOTA,296,575,10061"
"21,KY,KENTUCKY,281,623,8106"
"45,SC,SOUTH CAROLINA,251,554,7702"
"31,NE,NEBRASKA,240,478,7961"
"42,PA,PENNSYLVANIA,238,493,9167"
"35,NM,NEW MEXICO,222,509,5970"
"41,OR,OREGON,208,450,3838"
"32,NV,NEVADA,180,372,4344"
"24,MD,MARYLAND,160,342,6257"
"34,NJ,NEW JERSEY,153,302,6415"
"02,AK,ALASKA,125,308,4428"
"49,UT,UTAH,111,288,3301"
"25,MA,MASSACHUSETTS,93,203,3993"
"15,HI,HAWAII,91,215,2371"
"16,ID,IDAHO,90,242,2212"
"09,CT,CONNECTICUT,81,163,4013"
"46,SD,SOUTH DAKOTA,80,168,2502"
"54,WV,WEST VIRGINIA,78,188,2633"
"56,WY,WYOMING,78,171,1993"
"30,MT,MONTANA,75,175,1508"
"23,ME,MAINE,49,94,1185"
"38,ND,NORTH DAKOTA,42,107,1082"
"10,DE,DELAWARE,30,63,789"
"11,DC,DISTRICT OF COLUMBIA,27,40,994"
"33,NH,NEW HAMPSHIRE,26,54,1050"
"44,RI,RHODE ISLAND,19,44,515"
"50,VT,VERMONT,17,41,668"
