"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,34-NEW JERSEY,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,NJ,NJ Total Mig - US & For,72450,137301,3295844"
"97,NJ,NJ Total Mig - US,68716,131081,3181323"
"98,NJ,NJ Total Mig - Foreign,3734,6220,114522"
"34,NJ,NJ Non-Migrants,2914019,6303313,145442079"
"36,NY,NEW YORK,25357,50066,1324740"
"42,PA,PENNSYLVANIA,11560,21265,471140"
"12,FL,FLORIDA,5094,9138,158225"
"57,FR,Foreign - Total,3734,6220,114522"
"06,CA,CALIFORNIA,3557,6790,181224"
"51,VA,VIRGINIA,2089,4000,84858"
"25,MA,MASSACHUSETTS,1804,3020,83129"
"24,MD,MARYLAND,1661,3074,78300"
"09,CT,CONNECTICUT,1602,2918,92781"
"48,TX,TEXAS,1550,3250,82090"
"37,NC,NORTH CAROLINA,1514,2948,53231"
"17,IL,ILLINOIS,1241,2600,91012"
"13,GA,GEORGIA,1113,2162,44710"
"39,OH,OHIO,1035,1961,56721"
"26,MI,MICHIGAN,665,1250,32197"
"10,DE,DELAWARE,650,1173,22899"
"45,SC,SOUTH CAROLINA,633,1267,18176"
"08,CO,COLORADO,616,1084,22697"
"04,AZ,ARIZONA,544,946,19801"
"53,WA,WASHINGTON,476,882,16224"
"18,IN,INDIANA,402,744,20521"
"47,TN,TENNESSEE,383,729,16780"
"22,LA,LOUISIANA,361,710,14580"
"29,MO,MISSOURI,348,701,19726"
"44,RI,RHODE ISLAND,308,537,12179"
"11,DC,DISTRICT OF COLUMBIA,294,400,11315"
"33,NH,NEW HAMPSHIRE,284,525,13496"
"27,MN,MINNESOTA,278,487,17871"
"01,AL,ALABAMA,252,530,10680"
"55,WI,WISCONSIN,244,475,11364"
"32,NV,NEVADA,230,400,6157"
"21,KY,KENTUCKY,227,445,8649"
"15,HI,HAWAII,226,467,6268"
"23,ME,MAINE,208,364,6630"
"20,KS,KANSAS,178,370,11212"
"50,VT,VERMONT,167,257,5264"
"19,IA,IOWA,164,281,4829"
"40,OK,OKLAHOMA,162,332,6893"
"35,NM,NEW MEXICO,161,327,5064"
"41,OR,OREGON,161,335,8115"
"54,WV,WEST VIRGINIA,147,278,4672"
"28,MS,MISSISSIPPI,129,266,3840"
"49,UT,UTAH,124,271,5056"
"31,NE,NEBRASKA,110,226,4414"
"05,AR,ARKANSAS,101,193,3443"
"02,AK,ALASKA,89,209,2906"
"16,ID,IDAHO,51,92,1249"
"30,MT,MONTANA,51,82,964"
"38,ND,NORTH DAKOTA,42,110,1116"
"46,SD,SOUTH DAKOTA,38,77,1015"
"56,WY,WYOMING,35,67,898"
