"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,44-RHODE ISLAND,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,RI,RI Total Mig - US & For,11122,19893,379507"
"97,RI,RI Total Mig - US,10492,18848,367760"
"98,RI,RI Total Mig - Foreign,630,1045,11746"
"44,RI,RI Non-Migrants,353241,736932,13910029"
"25,MA,MASSACHUSETTS,3085,5135,102595"
"09,CT,CONNECTICUT,1130,1922,48939"
"36,NY,NEW YORK,916,1562,28365"
"12,FL,FLORIDA,831,1480,20618"
"06,CA,CALIFORNIA,681,1380,22239"
"57,FR,Foreign - Total,630,1045,11746"
"51,VA,VIRGINIA,430,1037,17310"
"34,NJ,NEW JERSEY,326,591,13320"
"42,PA,PENNSYLVANIA,294,538,16258"
"33,NH,NEW HAMPSHIRE,240,432,7648"
"48,TX,TEXAS,196,386,9000"
"23,ME,MAINE,193,339,5486"
"24,MD,MARYLAND,178,339,7906"
"37,NC,NORTH CAROLINA,172,333,6392"
"17,IL,ILLINOIS,135,227,7004"
"39,OH,OHIO,133,234,5811"
"53,WA,WASHINGTON,123,261,4258"
"13,GA,GEORGIA,121,214,3837"
"45,SC,SOUTH CAROLINA,109,254,3193"
"50,VT,VERMONT,97,150,2154"
"08,CO,COLORADO,92,157,2383"
"26,MI,MICHIGAN,81,156,2806"
"04,AZ,ARIZONA,76,136,1860"
"15,HI,HAWAII,66,145,2302"
"47,TN,TENNESSEE,60,110,1674"
"29,MO,MISSOURI,55,113,2610"
"55,WI,WISCONSIN,54,89,1699"
"11,DC,DISTRICT OF COLUMBIA,50,66,1725"
"22,LA,LOUISIANA,50,100,1469"
"27,MN,MINNESOTA,49,72,2077"
"32,NV,NEVADA,49,87,1226"
"18,IN,INDIANA,44,80,2095"
"21,KY,KENTUCKY,39,70,1110"
"01,AL,ALABAMA,38,89,1437"
"35,NM,NEW MEXICO,37,57,1121"
"20,KS,KANSAS,31,68,1161"
"41,OR,OREGON,31,39,646"
"19,IA,IOWA,28,43,479"
"40,OK,OKLAHOMA,27,54,782"
"49,UT,UTAH,23,48,699"
"02,AK,ALASKA,20,42,523"
"28,MS,MISSISSIPPI,18,40,524"
"31,NE,NEBRASKA,18,39,477"
"54,WV,WEST VIRGINIA,15,27,593"
"10,DE,DELAWARE,14,17,441"
"30,MT,MONTANA,8,22,248"
"56,WY,WYOMING,8,13,214"
"16,ID,IDAHO,7,18,502"
"46,SD,SOUTH DAKOTA,6,18,258"
"05,AR,ARKANSAS,5,16,268"
"38,ND,NORTH DAKOTA,3,3,19"
