"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,28-MISSISSIPPI,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,MS,MS Total Mig - US & For,29858,63776,814583"
"97,MS,MS Total Mig - US,28565,61372,792786"
"98,MS,MS Total Mig - Foreign,1293,2404,21797"
"28,MS,MS Non-Migrants,867019,2029068,25677075"
"47,TN,TENNESSEE,4291,8959,126322"
"22,LA,LOUISIANA,3954,8621,112583"
"48,TX,TEXAS,2450,5411,71996"
"01,AL,ALABAMA,2415,5244,65708"
"12,FL,FLORIDA,2057,4181,49756"
"06,CA,CALIFORNIA,1328,2815,34574"
"13,GA,GEORGIA,1302,2731,35462"
"57,FR,Foreign - Total,1293,2404,21797"
"17,IL,ILLINOIS,1276,2709,28754"
"05,AR,ARKANSAS,890,2019,22577"
"51,VA,VIRGINIA,753,1824,21851"
"37,NC,NORTH CAROLINA,607,1308,16810"
"29,MO,MISSOURI,496,1061,11579"
"26,MI,MICHIGAN,473,940,10797"
"39,OH,OHIO,468,989,12192"
"36,NY,NEW YORK,445,878,14942"
"45,SC,SOUTH CAROLINA,409,962,12333"
"18,IN,INDIANA,407,897,10527"
"40,OK,OKLAHOMA,374,845,9385"
"21,KY,KENTUCKY,312,665,7781"
"55,WI,WISCONSIN,306,648,5494"
"08,CO,COLORADO,302,614,7082"
"42,PA,PENNSYLVANIA,285,597,11710"
"24,MD,MARYLAND,258,593,8917"
"53,WA,WASHINGTON,253,548,16223"
"04,AZ,ARIZONA,233,455,5751"
"32,NV,NEVADA,202,416,5712"
"20,KS,KANSAS,194,455,5205"
"34,NJ,NEW JERSEY,189,351,5414"
"19,IA,IOWA,154,328,3998"
"27,MN,MINNESOTA,142,294,3384"
"15,HI,HAWAII,137,336,3592"
"35,NM,NEW MEXICO,130,315,3800"
"25,MA,MASSACHUSETTS,115,233,4114"
"31,NE,NEBRASKA,106,248,3400"
"02,AK,ALASKA,98,226,2908"
"09,CT,CONNECTICUT,94,190,2669"
"41,OR,OREGON,83,175,2198"
"54,WV,WEST VIRGINIA,72,149,2783"
"49,UT,UTAH,66,160,1535"
"30,MT,MONTANA,59,138,1397"
"16,ID,IDAHO,52,124,1096"
"23,ME,MAINE,52,106,1255"
"56,WY,WYOMING,45,108,1117"
"38,ND,NORTH DAKOTA,40,94,1262"
"46,SD,SOUTH DAKOTA,40,90,767"
"10,DE,DELAWARE,37,78,952"
"33,NH,NEW HAMPSHIRE,35,75,1250"
"44,RI,RHODE ISLAND,33,79,840"
"11,DC,DISTRICT OF COLUMBIA,30,53,649"
"50,VT,VERMONT,16,37,383"
