"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,54-WEST VIRGINIA,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,WV,WV Total Mig - US & For,17794,36593,497571"
"97,WV,WV Total Mig - US,17292,35788,490873"
"98,WV,WV Total Mig - Foreign,502,805,6699"
"54,WV,WV Non-Migrants,581837,1319409,18777599"
"39,OH,OHIO,2710,5532,62819"
"51,VA,VIRGINIA,2441,4982,70598"
"24,MD,MARYLAND,1996,4174,62669"
"37,NC,NORTH CAROLINA,1416,2895,26677"
"42,PA,PENNSYLVANIA,1392,2714,42154"
"12,FL,FLORIDA,1125,2221,26151"
"21,KY,KENTUCKY,657,1452,20854"
"48,TX,TEXAS,523,1262,18741"
"57,FR,Foreign - Total,502,805,6699"
"06,CA,CALIFORNIA,446,934,15066"
"36,NY,NEW YORK,415,830,14155"
"13,GA,GEORGIA,408,858,10803"
"45,SC,SOUTH CAROLINA,393,820,8238"
"47,TN,TENNESSEE,332,699,9323"
"26,MI,MICHIGAN,270,522,9352"
"34,NJ,NEW JERSEY,255,489,8516"
"17,IL,ILLINOIS,251,551,9640"
"18,IN,INDIANA,244,523,7038"
"08,CO,COLORADO,137,323,3814"
"04,AZ,ARIZONA,135,302,3531"
"01,AL,ALABAMA,129,260,7052"
"53,WA,WASHINGTON,116,250,3087"
"22,LA,LOUISIANA,104,286,4863"
"29,MO,MISSOURI,102,243,3726"
"40,OK,OKLAHOMA,99,198,2516"
"09,CT,CONNECTICUT,96,210,3702"
"10,DE,DELAWARE,93,185,3250"
"25,MA,MASSACHUSETTS,91,188,3425"
"20,KS,KANSAS,70,163,1762"
"55,WI,WISCONSIN,66,140,1806"
"32,NV,NEVADA,63,110,1173"
"11,DC,DISTRICT OF COLUMBIA,62,107,4852"
"15,HI,HAWAII,58,104,1258"
"28,MS,MISSISSIPPI,58,130,1735"
"05,AR,ARKANSAS,53,115,1281"
"35,NM,NEW MEXICO,46,92,1364"
"02,AK,ALASKA,45,89,1460"
"49,UT,UTAH,44,96,1045"
"19,IA,IOWA,42,86,1185"
"41,OR,OREGON,42,75,1179"
"27,MN,MINNESOTA,41,89,1811"
"23,ME,MAINE,39,74,1173"
"33,NH,NEW HAMPSHIRE,31,49,913"
"16,ID,IDAHO,28,81,1205"
"31,NE,NEBRASKA,27,56,800"
"56,WY,WYOMING,22,46,639"
"30,MT,MONTANA,20,44,393"
"50,VT,VERMONT,19,40,489"
"44,RI,RHODE ISLAND,18,48,913"
"38,ND,NORTH DAKOTA,13,23,412"
"46,SD,SOUTH DAKOTA,9,28,265"
