"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,39-OHIO,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,OH,OH Total Mig - US & For,82961,162558,2844327"
"97,OH,OH Total Mig - US,77749,154991,2762453"
"98,OH,OH Total Mig - Foreign,5212,7567,81874"
"39,OH,OH Non-Migrants,4216290,8809114,155615777"
"12,FL,FLORIDA,7199,13461,244058"
"42,PA,PENNSYLVANIA,5646,10743,199960"
"26,MI,MICHIGAN,5530,10494,221859"
"57,FR,Foreign - Total,5212,7567,81874"
"18,IN,INDIANA,5100,10008,168189"
"21,KY,KENTUCKY,5019,9374,143712"
"06,CA,CALIFORNIA,4810,9663,179611"
"36,NY,NEW YORK,3645,7035,151354"
"48,TX,TEXAS,3614,7848,136686"
"17,IL,ILLINOIS,3479,7139,168014"
"54,WV,WEST VIRGINIA,3233,6332,74659"
"51,VA,VIRGINIA,2814,5944,97126"
"37,NC,NORTH CAROLINA,2770,5632,81521"
"13,GA,GEORGIA,2360,4886,78202"
"47,TN,TENNESSEE,1817,3762,58628"
"24,MD,MARYLAND,1466,3022,61132"
"04,AZ,ARIZONA,1445,2804,45632"
"34,NJ,NEW JERSEY,1429,2899,73396"
"08,CO,COLORADO,1285,2488,42215"
"45,SC,SOUTH CAROLINA,1269,2672,38347"
"29,MO,MISSOURI,1198,2605,51854"
"25,MA,MASSACHUSETTS,1001,1905,46018"
"53,WA,WASHINGTON,999,2027,31227"
"55,WI,WISCONSIN,889,1833,36786"
"01,AL,ALABAMA,862,1920,24912"
"40,OK,OKLAHOMA,714,1590,19518"
"27,MN,MINNESOTA,702,1497,32897"
"09,CT,CONNECTICUT,693,1413,40262"
"22,LA,LOUISIANA,601,1258,20177"
"20,KS,KANSAS,576,1281,20799"
"19,IA,IOWA,554,1138,19954"
"32,NV,NEVADA,485,895,11287"
"35,NM,NEW MEXICO,399,788,11554"
"28,MS,MISSISSIPPI,398,832,9895"
"05,AR,ARKANSAS,377,829,11699"
"15,HI,HAWAII,360,717,9402"
"49,UT,UTAH,341,856,12592"
"31,NE,NEBRASKA,324,731,11788"
"41,OR,OREGON,301,599,9532"
"10,DE,DELAWARE,237,475,13302"
"02,AK,ALASKA,221,470,5953"
"33,NH,NEW HAMPSHIRE,210,436,8466"
"23,ME,MAINE,209,416,6340"
"11,DC,DISTRICT OF COLUMBIA,207,297,5937"
"30,MT,MONTANA,166,324,4171"
"16,ID,IDAHO,151,357,4211"
"44,RI,RHODE ISLAND,145,257,5095"
"38,ND,NORTH DAKOTA,142,308,3501"
"50,VT,VERMONT,121,201,3033"
"56,WY,WYOMING,120,267,3165"
"46,SD,SOUTH DAKOTA,116,263,2824"
