"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,47-TENNESSEE,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,TN,TN Total Mig - US & For,76567,159185,2406901"
"97,TN,TN Total Mig - US,74033,154089,2358298"
"98,TN,TN Total Mig - Foreign,2534,5096,48603"
"47,TN,TN Non-Migrants,1865603,4128281,66451197"
"12,FL,FLORIDA,6789,13997,192623"
"13,GA,GEORGIA,6058,12300,195415"
"21,KY,KENTUCKY,5278,11200,155954"
"48,TX,TEXAS,4308,9597,153513"
"28,MS,MISSISSIPPI,4105,8127,110518"
"01,AL,ALABAMA,3707,7597,119771"
"06,CA,CALIFORNIA,3514,7458,118491"
"51,VA,VIRGINIA,3494,7293,113109"
"37,NC,NORTH CAROLINA,3481,7322,108442"
"17,IL,ILLINOIS,2963,6101,97513"
"39,OH,OHIO,2936,5925,95001"
"26,MI,MICHIGAN,2730,5538,89716"
"57,FR,Foreign - Total,2534,5096,48603"
"18,IN,INDIANA,2292,4793,70070"
"05,AR,ARKANSAS,2114,4239,57188"
"36,NY,NEW YORK,2058,4066,67691"
"45,SC,SOUTH CAROLINA,1789,3864,63206"
"29,MO,MISSOURI,1563,3134,47829"
"22,LA,LOUISIANA,1503,3160,47441"
"42,PA,PENNSYLVANIA,1421,2936,52526"
"24,MD,MARYLAND,968,2052,35407"
"08,CO,COLORADO,912,1968,31187"
"34,NJ,NEW JERSEY,830,1643,34017"
"04,AZ,ARIZONA,786,1685,25992"
"40,OK,OKLAHOMA,782,1713,24255"
"55,WI,WISCONSIN,713,1458,22531"
"53,WA,WASHINGTON,707,1523,21001"
"20,KS,KANSAS,624,1462,22195"
"54,WV,WEST VIRGINIA,560,1129,16921"
"25,MA,MASSACHUSETTS,505,947,17822"
"27,MN,MINNESOTA,471,912,17043"
"15,HI,HAWAII,432,1192,11562"
"19,IA,IOWA,397,846,14524"
"09,CT,CONNECTICUT,394,806,17758"
"32,NV,NEVADA,311,611,9951"
"35,NM,NEW MEXICO,309,679,10141"
"41,OR,OREGON,254,530,6574"
"02,AK,ALASKA,245,625,7915"
"49,UT,UTAH,237,556,7175"
"31,NE,NEBRASKA,231,480,7533"
"23,ME,MAINE,187,365,5007"
"10,DE,DELAWARE,143,332,7341"
"33,NH,NEW HAMPSHIRE,143,299,6194"
"16,ID,IDAHO,130,341,4002"
"30,MT,MONTANA,114,230,2451"
"11,DC,DISTRICT OF COLUMBIA,109,188,3681"
"44,RI,RHODE ISLAND,106,238,3628"
"46,SD,SOUTH DAKOTA,95,182,2309"
"56,WY,WYOMING,81,168,2908"
"38,ND,NORTH DAKOTA,77,143,1870"
"50,VT,VERMONT,77,139,1387"
