"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,55-WISCONSIN,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,WI,WI Total Mig - US & For,42145,83851,1408601"
"97,WI,WI Total Mig - US,40388,81303,1388186"
"98,WI,WI Total Mig - Foreign,1757,2548,20415"
"55,WI,WI Non-Migrants,1903592,4238366,76083601"
"17,IL,ILLINOIS,9046,18288,339369"
"27,MN,MINNESOTA,5685,10509,191312"
"06,CA,CALIFORNIA,2559,5399,82180"
"26,MI,MICHIGAN,2457,4709,76264"
"12,FL,FLORIDA,1880,3593,54043"
"57,FR,Foreign - Total,1757,2548,20415"
"48,TX,TEXAS,1706,3721,50423"
"19,IA,IOWA,1445,2941,48382"
"18,IN,INDIANA,1105,2238,36946"
"39,OH,OHIO,1014,2076,43633"
"08,CO,COLORADO,972,1940,28460"
"04,AZ,ARIZONA,895,1660,24847"
"36,NY,NEW YORK,810,1568,34294"
"29,MO,MISSOURI,701,1509,24149"
"42,PA,PENNSYLVANIA,683,1545,32871"
"51,VA,VIRGINIA,658,1401,23690"
"53,WA,WASHINGTON,644,1329,20543"
"13,GA,GEORGIA,615,1304,23972"
"37,NC,NORTH CAROLINA,613,1280,21579"
"47,TN,TENNESSEE,437,901,14237"
"21,KY,KENTUCKY,347,761,12787"
"34,NJ,NEW JERSEY,346,705,19213"
"20,KS,KANSAS,337,753,11366"
"25,MA,MASSACHUSETTS,336,650,15717"
"32,NV,NEVADA,322,556,8366"
"24,MD,MARYLAND,314,646,12246"
"31,NE,NEBRASKA,288,644,10279"
"28,MS,MISSISSIPPI,276,586,4952"
"40,OK,OKLAHOMA,275,598,7913"
"46,SD,SOUTH DAKOTA,268,560,7976"
"41,OR,OREGON,267,508,8104"
"38,ND,NORTH DAKOTA,262,518,8675"
"45,SC,SOUTH CAROLINA,261,591,9208"
"05,AR,ARKANSAS,260,529,6721"
"35,NM,NEW MEXICO,260,533,7132"
"09,CT,CONNECTICUT,220,464,13043"
"22,LA,LOUISIANA,211,421,5895"
"15,HI,HAWAII,203,403,5413"
"02,AK,ALASKA,200,385,5865"
"01,AL,ALABAMA,197,441,5815"
"49,UT,UTAH,197,486,6634"
"30,MT,MONTANA,160,321,3685"
"16,ID,IDAHO,129,315,3795"
"23,ME,MAINE,87,184,3035"
"56,WY,WYOMING,87,164,295"
"33,NH,NEW HAMPSHIRE,84,180,3377"
"11,DC,DISTRICT OF COLUMBIA,75,103,2636"
"54,WV,WEST VIRGINIA,67,117,1779"
"44,RI,RHODE ISLAND,51,108,2073"
"50,VT,VERMONT,46,90,1683"
"10,DE,DELAWARE,30,72,1314"
