"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,04-ARIZONA,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,AZ,AZ Total Mig - US & For,95049,186898,3226346"
"97,AZ,AZ Total Mig - US,91674,180645,3155297"
"98,AZ,AZ Total Mig - Foreign,3375,6253,71049"
"04,AZ,AZ Non-Migrants,1369200,3103558,51078610"
"06,CA,CALIFORNIA,21709,45860,750254"
"48,TX,TEXAS,5481,11413,195142"
"17,IL,ILLINOIS,4918,9268,207375"
"08,CO,COLORADO,4041,7658,132715"
"35,NM,NEW MEXICO,3982,9385,111024"
"36,NY,NEW YORK,3639,6398,124906"
"57,FR,Foreign - Total,3375,6253,71049"
"53,WA,WASHINGTON,3297,6322,104435"
"12,FL,FLORIDA,2787,5181,102834"
"32,NV,NEVADA,2624,5195,71616"
"26,MI,MICHIGAN,2564,4472,100299"
"39,OH,OHIO,2450,4384,87485"
"42,PA,PENNSYLVANIA,2125,3772,68349"
"49,UT,UTAH,2034,4792,59489"
"41,OR,OREGON,1966,3783,58297"
"27,MN,MINNESOTA,1927,3344,81553"
"55,WI,WISCONSIN,1657,2847,58811"
"34,NJ,NEW JERSEY,1614,2902,73532"
"18,IN,INDIANA,1576,2874,54431"
"29,MO,MISSOURI,1437,2671,46309"
"51,VA,VIRGINIA,1335,2573,52651"
"25,MA,MASSACHUSETTS,1251,2045,45873"
"37,NC,NORTH CAROLINA,1191,2458,37099"
"19,IA,IOWA,1189,2117,37355"
"20,KS,KANSAS,1135,2182,41514"
"13,GA,GEORGIA,1048,2172,36579"
"40,OK,OKLAHOMA,961,1968,25093"
"09,CT,CONNECTICUT,954,1836,51870"
"31,NE,NEBRASKA,895,1653,27479"
"24,MD,MARYLAND,884,1627,40625"
"16,ID,IDAHO,818,1782,21200"
"15,HI,HAWAII,787,1601,24025"
"47,TN,TENNESSEE,720,1372,24292"
"30,MT,MONTANA,654,1248,16860"
"02,AK,ALASKA,632,1202,22928"
"56,WY,WYOMING,532,1008,14404"
"22,LA,LOUISIANA,515,1014,16553"
"21,KY,KENTUCKY,470,927,12420"
"05,AR,ARKANSAS,462,901,12105"
"46,SD,SOUTH DAKOTA,450,831,14722"
"45,SC,SOUTH CAROLINA,441,952,14370"
"01,AL,ALABAMA,410,878,13801"
"33,NH,NEW HAMPSHIRE,387,649,12157"
"38,ND,NORTH DAKOTA,359,637,10251"
"23,ME,MAINE,305,546,7827"
"28,MS,MISSISSIPPI,276,561,7413"
"50,VT,VERMONT,220,386,6867"
"44,RI,RHODE ISLAND,176,321,5173"
"54,WV,WEST VIRGINIA,138,272,3851"
"10,DE,DELAWARE,129,226,4741"
"11,DC,DISTRICT OF COLUMBIA,122,179,4342"
