"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,29-MISSOURI,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,MO,MO Total Mig - US & For,62700,127348,1995403"
"97,MO,MO Total Mig - US,60349,123311,1954538"
"98,MO,MO Total Mig - Foreign,2351,4037,40865"
"29,MO,MO Non-Migrants,1863462,4161874,69716112"
"20,KS,KANSAS,8941,16760,274817"
"17,IL,ILLINOIS,7680,14538,242478"
"48,TX,TEXAS,4583,9949,155425"
"06,CA,CALIFORNIA,4362,9155,149737"
"05,AR,ARKANSAS,2598,5575,57964"
"57,FR,Foreign - Total,2351,4037,40865"
"12,FL,FLORIDA,2287,4525,68762"
"19,IA,IOWA,2260,4484,65371"
"40,OK,OKLAHOMA,2217,4707,56389"
"08,CO,COLORADO,1616,3445,48147"
"18,IN,INDIANA,1403,3008,52550"
"47,TN,TENNESSEE,1352,2856,47657"
"39,OH,OHIO,1303,2622,55513"
"31,NE,NEBRASKA,1227,2506,37824"
"26,MI,MICHIGAN,1193,2515,46321"
"04,AZ,ARIZONA,1171,2391,33884"
"13,GA,GEORGIA,1139,2502,36762"
"51,VA,VIRGINIA,1099,2402,43870"
"36,NY,NEW YORK,1068,2105,44676"
"37,NC,NORTH CAROLINA,1063,2356,32741"
"55,WI,WISCONSIN,888,1893,31637"
"21,KY,KENTUCKY,881,1876,26559"
"27,MN,MINNESOTA,824,1613,31005"
"53,WA,WASHINGTON,820,1801,25012"
"22,LA,LOUISIANA,777,1655,24367"
"42,PA,PENNSYLVANIA,724,1485,27340"
"28,MS,MISSISSIPPI,539,1132,12735"
"24,MD,MARYLAND,535,1100,23086"
"01,AL,ALABAMA,532,1187,19591"
"32,NV,NEVADA,524,1014,15987"
"34,NJ,NEW JERSEY,472,950,27874"
"45,SC,SOUTH CAROLINA,431,956,13310"
"35,NM,NEW MEXICO,399,895,11253"
"25,MA,MASSACHUSETTS,366,724,17590"
"41,OR,OREGON,344,732,10667"
"49,UT,UTAH,338,851,9613"
"15,HI,HAWAII,316,711,8900"
"09,CT,CONNECTICUT,277,505,14541"
"02,AK,ALASKA,242,558,8515"
"46,SD,SOUTH DAKOTA,224,517,7373"
"56,WY,WYOMING,204,446,5024"
"16,ID,IDAHO,173,371,3403"
"30,MT,MONTANA,169,369,3773"
"38,ND,NORTH DAKOTA,156,312,4456"
"54,WV,WEST VIRGINIA,140,306,4150"
"11,DC,DISTRICT OF COLUMBIA,104,135,3232"
"10,DE,DELAWARE,99,231,4916"
"33,NH,NEW HAMPSHIRE,95,185,2838"
"23,ME,MAINE,93,182,2305"
"44,RI,RHODE ISLAND,63,122,1587"
"50,VT,VERMONT,38,96,1011"
