"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,32-NEVADA,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,NV,NV Total Mig - US & For,53386,104042,1809583"
"97,NV,NV Total Mig - US,52294,101895,1782152"
"98,NV,NV Total Mig - Foreign,1092,2147,27431"
"32,NV,NV Non-Migrants,545008,1155298,22128552"
"06,CA,CALIFORNIA,20950,42335,730374"
"04,AZ,ARIZONA,3126,6160,93757"
"48,TX,TEXAS,2091,4115,70691"
"36,NY,NEW YORK,1798,3195,58677"
"17,IL,ILLINOIS,1795,3372,68818"
"12,FL,FLORIDA,1786,3176,71097"
"49,UT,UTAH,1661,3681,63611"
"53,WA,WASHINGTON,1590,3090,46134"
"08,CO,COLORADO,1424,2719,43857"
"41,OR,OREGON,1184,2289,31537"
"57,FR,Foreign - Total,1092,2147,27431"
"15,HI,HAWAII,981,1835,30386"
"26,MI,MICHIGAN,932,1593,31294"
"39,OH,OHIO,885,1518,27366"
"16,ID,IDAHO,848,1844,21689"
"35,NM,NEW MEXICO,753,1560,23839"
"34,NJ,NEW JERSEY,750,1291,39176"
"42,PA,PENNSYLVANIA,684,1190,25311"
"27,MN,MINNESOTA,547,898,20056"
"55,WI,WISCONSIN,515,841,14242"
"51,VA,VIRGINIA,495,943,24484"
"29,MO,MISSOURI,489,900,17059"
"30,MT,MONTANA,471,918,13240"
"56,WY,WYOMING,448,947,14245"
"18,IN,INDIANA,438,783,11085"
"13,GA,GEORGIA,421,805,12111"
"40,OK,OKLAHOMA,399,828,10212"
"22,LA,LOUISIANA,383,726,12220"
"02,AK,ALASKA,349,710,11998"
"37,NC,NORTH CAROLINA,345,684,10194"
"25,MA,MASSACHUSETTS,337,555,14967"
"20,KS,KANSAS,323,633,12124"
"28,MS,MISSISSIPPI,317,609,9615"
"24,MD,MARYLAND,309,600,13683"
"31,NE,NEBRASKA,303,585,13752"
"47,TN,TENNESSEE,293,570,11813"
"19,IA,IOWA,273,481,8887"
"05,AR,ARKANSAS,227,424,5071"
"09,CT,CONNECTICUT,216,366,8548"
"46,SD,SOUTH DAKOTA,171,342,6057"
"21,KY,KENTUCKY,168,335,4937"
"45,SC,SOUTH CAROLINA,142,283,4663"
"01,AL,ALABAMA,126,243,4090"
"38,ND,NORTH DAKOTA,123,201,3269"
"33,NH,NEW HAMPSHIRE,100,184,3346"
"44,RI,RHODE ISLAND,74,119,1877"
"54,WV,WEST VIRGINIA,65,116,1838"
"50,VT,VERMONT,61,91,1405"
"23,ME,MAINE,60,96,1058"
"11,DC,DISTRICT OF COLUMBIA,41,55,1216"
"10,DE,DELAWARE,27,61,1179"
