"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,41-OREGON,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,OR,OR Total Mig - US & For,52213,100116,1607069"
"97,OR,OR Total Mig - US,50567,97621,1578078"
"98,OR,OR Total Mig - Foreign,1646,2495,28991"
"41,OR,OR Non-Migrants,1063124,2346868,41195426"
"06,CA,CALIFORNIA,15518,31360,529529"
"53,WA,WASHINGTON,9911,18542,284467"
"16,ID,IDAHO,1953,4105,50589"
"04,AZ,ARIZONA,1931,3765,56889"
"48,TX,TEXAS,1721,3593,60699"
"57,FR,Foreign - Total,1646,2495,28991"
"08,CO,COLORADO,1407,2657,44118"
"32,NV,NEVADA,1358,2617,34934"
"02,AK,ALASKA,1089,2078,33006"
"49,UT,UTAH,976,2161,28322"
"36,NY,NEW YORK,917,1505,29215"
"12,FL,FLORIDA,902,1618,22713"
"17,IL,ILLINOIS,872,1564,34310"
"30,MT,MONTANA,819,1561,18965"
"15,HI,HAWAII,771,1438,22660"
"27,MN,MINNESOTA,652,1154,19459"
"51,VA,VIRGINIA,603,1117,25394"
"39,OH,OHIO,565,986,18599"
"26,MI,MICHIGAN,552,944,17175"
"35,NM,NEW MEXICO,534,1095,18600"
"42,PA,PENNSYLVANIA,528,869,16502"
"25,MA,MASSACHUSETTS,493,777,18364"
"13,GA,GEORGIA,483,910,18136"
"29,MO,MISSOURI,447,871,11780"
"37,NC,NORTH CAROLINA,436,775,12154"
"55,WI,WISCONSIN,435,770,13196"
"20,KS,KANSAS,378,765,11034"
"18,IN,INDIANA,332,598,9660"
"40,OK,OKLAHOMA,328,667,7850"
"24,MD,MARYLAND,308,573,10074"
"34,NJ,NEW JERSEY,290,459,13304"
"56,WY,WYOMING,278,565,6293"
"19,IA,IOWA,273,465,6068"
"47,TN,TENNESSEE,265,488,7698"
"22,LA,LOUISIANA,245,469,7133"
"09,CT,CONNECTICUT,234,401,10521"
"31,NE,NEBRASKA,204,392,5510"
"05,AR,ARKANSAS,186,380,3508"
"45,SC,SOUTH CAROLINA,166,367,6568"
"46,SD,SOUTH DAKOTA,148,286,3879"
"21,KY,KENTUCKY,139,299,3801"
"01,AL,ALABAMA,134,290,3768"
"38,ND,NORTH DAKOTA,131,256,2900"
"23,ME,MAINE,120,198,2615"
"33,NH,NEW HAMPSHIRE,106,182,2994"
"50,VT,VERMONT,99,143,2494"
"28,MS,MISSISSIPPI,94,193,2442"
"11,DC,DISTRICT OF COLUMBIA,92,113,3485"
"44,RI,RHODE ISLAND,63,92,1830"
"10,DE,DELAWARE,41,77,1469"
"54,WV,WEST VIRGINIA,40,71,1407"
