"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,30-MONTANA,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,MT,MT Total Mig - US & For,15455,30895,427517"
"97,MT,MT Total Mig - US,14925,29902,419355"
"98,MT,MT Total Mig - Foreign,530,993,8162"
"30,MT,MT Non-Migrants,294268,667273,9067142"
"53,WA,WASHINGTON,2006,4105,55680"
"06,CA,CALIFORNIA,1936,3937,58881"
"08,CO,COLORADO,855,1696,25847"
"16,ID,IDAHO,806,1675,21126"
"41,OR,OREGON,751,1548,19132"
"56,WY,WYOMING,744,1509,16792"
"48,TX,TEXAS,544,1124,19874"
"04,AZ,ARIZONA,535,1061,14302"
"57,FR,Foreign - Total,530,993,8162"
"27,MN,MINNESOTA,460,826,16210"
"38,ND,NORTH DAKOTA,404,847,9134"
"49,UT,UTAH,403,935,11385"
"32,NV,NEVADA,359,724,9999"
"12,FL,FLORIDA,340,716,10381"
"02,AK,ALASKA,290,610,10109"
"36,NY,NEW YORK,287,483,6669"
"17,IL,ILLINOIS,285,534,10099"
"46,SD,SOUTH DAKOTA,250,517,5676"
"42,PA,PENNSYLVANIA,242,420,5744"
"55,WI,WISCONSIN,239,458,6321"
"26,MI,MICHIGAN,226,434,6506"
"39,OH,OHIO,204,356,4975"
"35,NM,NEW MEXICO,189,363,4628"
"51,VA,VIRGINIA,184,352,6558"
"29,MO,MISSOURI,179,413,4392"
"13,GA,GEORGIA,160,331,5795"
"20,KS,KANSAS,154,336,4768"
"40,OK,OKLAHOMA,150,324,3694"
"37,NC,NORTH CAROLINA,147,263,3398"
"31,NE,NEBRASKA,138,292,3527"
"19,IA,IOWA,124,245,3341"
"34,NJ,NEW JERSEY,123,221,3847"
"24,MD,MARYLAND,122,220,3143"
"25,MA,MASSACHUSETTS,115,181,2781"
"18,IN,INDIANA,114,223,3257"
"47,TN,TENNESSEE,109,221,3301"
"15,HI,HAWAII,95,203,2681"
"09,CT,CONNECTICUT,84,129,1952"
"22,LA,LOUISIANA,76,165,2040"
"21,KY,KENTUCKY,74,145,1663"
"45,SC,SOUTH CAROLINA,62,123,1394"
"01,AL,ALABAMA,60,125,1598"
"05,AR,ARKANSAS,54,113,964"
"33,NH,NEW HAMPSHIRE,47,77,908"
"23,ME,MAINE,43,62,876"
"50,VT,VERMONT,40,57,619"
"28,MS,MISSISSIPPI,38,65,801"
"11,DC,DISTRICT OF COLUMBIA,29,39,1286"
"54,WV,WEST VIRGINIA,21,50,612"
"44,RI,RHODE ISLAND,15,19,339"
"10,DE,DELAWARE,13,30,352"
