"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,40-OKLAHOMA,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,OK,OK Total Mig - US & For,41548,91355,1121354"
"97,OK,OK Total Mig - US,39139,86238,1074501"
"98,OK,OK Total Mig - Foreign,2409,5117,46852"
"40,OK,OK Non-Migrants,1035795,2374744,33662799"
"48,TX,TEXAS,9030,20091,264671"
"06,CA,CALIFORNIA,3659,8008,97744"
"20,KS,KANSAS,2773,6194,74196"
"05,AR,ARKANSAS,2640,5981,55728"
"57,FR,Foreign - Total,2409,5117,46852"
"29,MO,MISSOURI,1947,4157,48536"
"08,CO,COLORADO,1476,3159,37204"
"12,FL,FLORIDA,1353,2800,35765"
"04,AZ,ARIZONA,979,2185,25644"
"17,IL,ILLINOIS,958,2026,31703"
"35,NM,NEW MEXICO,793,1762,18544"
"22,LA,LOUISIANA,774,1781,23676"
"37,NC,NORTH CAROLINA,730,1663,18336"
"13,GA,GEORGIA,715,1703,21131"
"51,VA,VIRGINIA,715,1584,23528"
"53,WA,WASHINGTON,713,1622,18004"
"36,NY,NEW YORK,662,1351,19872"
"47,TN,TENNESSEE,659,1461,18930"
"39,OH,OHIO,612,1297,20469"
"26,MI,MICHIGAN,528,1171,15861"
"42,PA,PENNSYLVANIA,489,918,14362"
"18,IN,INDIANA,472,1029,13986"
"28,MS,MISSISSIPPI,419,883,9450"
"01,AL,ALABAMA,417,933,11306"
"19,IA,IOWA,405,918,11828"
"21,KY,KENTUCKY,398,900,10121"
"31,NE,NEBRASKA,373,842,11184"
"45,SC,SOUTH CAROLINA,364,835,9583"
"32,NV,NEVADA,355,722,8848"
"41,OR,OREGON,316,675,6939"
"24,MD,MARYLAND,302,684,9944"
"55,WI,WISCONSIN,283,564,7169"
"34,NJ,NEW JERSEY,281,596,10165"
"49,UT,UTAH,281,735,9370"
"02,AK,ALASKA,277,682,8647"
"15,HI,HAWAII,268,710,6943"
"27,MN,MINNESOTA,257,540,7832"
"56,WY,WYOMING,212,480,5938"
"25,MA,MASSACHUSETTS,176,331,4548"
"30,MT,MONTANA,168,329,3652"
"46,SD,SOUTH DAKOTA,151,353,3282"
"16,ID,IDAHO,142,329,2842"
"09,CT,CONNECTICUT,125,249,3923"
"38,ND,NORTH DAKOTA,101,219,2622"
"54,WV,WEST VIRGINIA,90,191,2204"
"10,DE,DELAWARE,72,169,2291"
"23,ME,MAINE,69,119,1267"
"33,NH,NEW HAMPSHIRE,52,101,1466"
"44,RI,RHODE ISLAND,47,98,1433"
"11,DC,DISTRICT OF COLUMBIA,41,73,1356"
"50,VT,VERMONT,20,35,459"
