"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,01-ALABAMA,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,AL,AL Total Mig - US & For,43967,95171,1352022"
"97,AL,AL Total Mig - US,42042,91072,1306032"
"98,AL,AL Total Mig - Foreign,1925,4099,45989"
"01,AL,AL Non-Migrants,1424386,3271520,49296909"
"13,GA,GEORGIA,6771,14342,193249"
"12,FL,FLORIDA,6116,12814,167435"
"47,TN,TENNESSEE,3117,6511,97880"
"48,TX,TEXAS,2777,6507,93228"
"28,MS,MISSISSIPPI,2614,5499,74784"
"57,FR,Foreign - Total,1925,4099,45989"
"06,CA,CALIFORNIA,1853,4053,54231"
"22,LA,LOUISIANA,1526,3361,49691"
"37,NC,NORTH CAROLINA,1489,3307,49110"
"51,VA,VIRGINIA,1360,3186,61213"
"17,IL,ILLINOIS,1207,2647,39441"
"39,OH,OHIO,1114,2362,38113"
"36,NY,NEW YORK,1112,2240,30202"
"26,MI,MICHIGAN,913,1860,24938"
"45,SC,SOUTH CAROLINA,911,2077,31264"
"21,KY,KENTUCKY,739,1594,22450"
"18,IN,INDIANA,736,1585,21890"
"42,PA,PENNSYLVANIA,566,1293,23342"
"08,CO,COLORADO,559,1294,17356"
"29,MO,MISSOURI,498,1122,16871"
"24,MD,MARYLAND,472,985,17244"
"05,AR,ARKANSAS,457,985,14845"
"40,OK,OKLAHOMA,436,974,11953"
"34,NJ,NEW JERSEY,399,884,14717"
"53,WA,WASHINGTON,396,913,11430"
"04,AZ,ARIZONA,384,845,12166"
"20,KS,KANSAS,360,852,12201"
"25,MA,MASSACHUSETTS,287,578,9396"
"55,WI,WISCONSIN,283,574,9810"
"15,HI,HAWAII,271,648,8264"
"54,WV,WEST VIRGINIA,228,524,8249"
"09,CT,CONNECTICUT,220,458,9954"
"35,NM,NEW MEXICO,203,515,6629"
"32,NV,NEVADA,167,342,4888"
"02,AK,ALASKA,165,407,5774"
"19,IA,IOWA,164,328,4766"
"27,MN,MINNESOTA,153,338,5840"
"41,OR,OREGON,129,272,3547"
"49,UT,UTAH,120,301,3758"
"31,NE,NEBRASKA,117,281,4444"
"10,DE,DELAWARE,75,159,2217"
"23,ME,MAINE,74,140,2135"
"33,NH,NEW HAMPSHIRE,72,154,2853"
"30,MT,MONTANA,67,144,1787"
"11,DC,DISTRICT OF COLUMBIA,65,120,1848"
"56,WY,WYOMING,62,146,1918"
"16,ID,IDAHO,58,144,1527"
"38,ND,NORTH DAKOTA,53,121,1500"
"46,SD,SOUTH DAKOTA,53,126,1287"
"44,RI,RHODE ISLAND,47,114,1673"
"50,VT,VERMONT,27,46,723"
