" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,55-Wisconsin,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,WI,WI Total Mig - US & For,43207,78418,1977619"
"97,WI,WI Total Mig - US,41507,76166,1951687"
"98,WI,WI Total Mig - Foreign,1700,2252,25932"
"55,WI,WI Non-Migrants,2274814,4813026,131465187"
"17,IL,ILLINOIS,8114,15027,379673"
"27,MN,MINNESOTA,6272,10566,274775"
"26,MI,MICHIGAN,2742,4870,127081"
"06,CA,CALIFORNIA,2309,4302,112231"
"12,FL,FLORIDA,2250,3957,92491"
"57,FR,Foreign,1700,2252,25932"
"48,TX,TEXAS,1566,3141,72412"
"19,IA,IOWA,1362,2549,64654"
"04,AZ,ARIZONA,1311,2411,55463"
"18,IN,INDIANA,1098,2190,55785"
"39,OH,OHIO,999,1888,52543"
"36,NY,NEW YORK,919,1602,53477"
"08,CO,COLORADO,848,1499,41909"
"13,GA,GEORGIA,766,1637,42902"
"37,NC,NORTH CAROLINA,758,1440,32318"
"29,MO,MISSOURI,741,1438,38313"
"53,WA,WASHINGTON,715,1356,32747"
"42,PA,PENNSYLVANIA,692,1313,45609"
"51,VA,VIRGINIA,641,1230,37022"
"47,TN,TENNESSEE,610,1223,21118"
"32,NV,NEVADA,486,788,17614"
"20,KS,KANSAS,353,677,18920"
"25,MA,MASSACHUSETTS,333,554,19583"
"24,MD,MARYLAND,332,614,27953"
"21,KY,KENTUCKY,329,660,13805"
"34,NJ,NEW JERSEY,323,574,23155"
"41,OR,OREGON,322,552,11512"
"45,SC,SOUTH CAROLINA,307,576,12227"
"31,NE,NEBRASKA,306,604,14941"
"05,AR,ARKANSAS,282,561,11922"
"01,AL,ALABAMA,259,500,10328"
"40,OK,OKLAHOMA,249,498,9503"
"49,UT,UTAH,246,518,11308"
"09,CT,CONNECTICUT,237,430,17787"
"28,MS,MISSISSIPPI,231,492,5489"
"46,SD,SOUTH DAKOTA,226,427,10063"
"22,LA,LOUISIANA,210,383,7739"
"35,NM,NEW MEXICO,207,351,8071"
"02,AK,ALASKA,191,351,8423"
"30,MT,MONTANA,187,329,5398"
"38,ND,NORTH DAKOTA,184,323,7137"
"15,HI,HAWAII,176,288,5954"
"16,ID,IDAHO,144,291,6332"
"56,WY,WYOMING,133,226,5077"
"33,NH,NEW HAMPSHIRE,110,207,7188"
"23,ME,MAINE,98,184,4589"
"11,DC,DISTRICT OF COLUMBIA,93,114,4585"
"54,WV,WEST VIRGINIA,74,146,3026"
"10,DE,DELAWARE,66,116,3634"
"50,VT,VERMONT,52,100,2812"
"44,RI,RHODE ISLAND,48,93,3089"
