" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,56-Wyoming,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,WY,WY Total Mig - US & For,14879,28685,736940"
"97,WY,WY Total Mig - US,14425,28069,724104"
"98,WY,WY Total Mig - Foreign,454,616,12836"
"56,WY,WY Non-Migrants,205123,432754,13645050"
"08,CO,COLORADO,1795,3325,74557"
"06,CA,CALIFORNIA,1018,2045,127751"
"49,UT,UTAH,962,2292,44362"
"30,MT,MONTANA,946,1709,40417"
"48,TX,TEXAS,687,1393,33167"
"26,MI,MICHIGAN,676,1282,22185"
"46,SD,SOUTH DAKOTA,662,1219,26277"
"16,ID,IDAHO,619,1368,25527"
"31,NE,NEBRASKA,584,1173,31240"
"04,AZ,ARIZONA,535,1098,28288"
"57,FR,Foreign,454,616,12836"
"53,WA,WASHINGTON,441,883,17657"
"12,FL,FLORIDA,405,771,13872"
"32,NV,NEVADA,375,814,15421"
"41,OR,OREGON,359,674,45974"
"27,MN,MINNESOTA,293,502,12274"
"29,MO,MISSOURI,247,453,9619"
"17,IL,ILLINOIS,243,444,9023"
"39,OH,OHIO,218,387,7581"
"55,WI,WISCONSIN,218,358,7753"
"37,NC,NORTH CAROLINA,213,396,10517"
"35,NM,NEW MEXICO,202,445,9104"
"20,KS,KANSAS,200,393,8065"
"42,PA,PENNSYLVANIA,190,316,7672"
"13,GA,GEORGIA,175,369,6612"
"40,OK,OKLAHOMA,175,348,9132"
"51,VA,VIRGINIA,164,285,5782"
"19,IA,IOWA,163,302,6569"
"38,ND,NORTH DAKOTA,158,291,7103"
"18,IN,INDIANA,146,295,6392"
"36,NY,NEW YORK,144,224,5169"
"02,AK,ALASKA,143,278,7118"
"47,TN,TENNESSEE,133,272,4736"
"22,LA,LOUISIANA,101,227,5317"
"05,AR,ARKANSAS,88,168,2908"
"45,SC,SOUTH CAROLINA,81,129,2551"
"01,AL,ALABAMA,78,151,2879"
"21,KY,KENTUCKY,76,143,2306"
"24,MD,MARYLAND,71,141,3543"
"25,MA,MASSACHUSETTS,65,102,3213"
"28,MS,MISSISSIPPI,56,108,1854"
"15,HI,HAWAII,50,104,1758"
"34,NJ,NEW JERSEY,49,64,1462"
"09,CT,CONNECTICUT,45,75,3024"
"23,ME,MAINE,45,73,1818"
"33,NH,NEW HAMPSHIRE,36,47,1308"
"50,VT,VERMONT,34,42,846"
"54,WV,WEST VIRGINIA,31,50,1265"
"11,DC,DISTRICT OF COLUMBIA,12,14,412"
"10,DE,DELAWARE,10,12,390"
"44,RI,RHODE ISLAND,8,15,332"
