" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,09-Connecticut,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,CT,CT Total Mig - US & For,36310,62186,2468447"
"97,CT,CT Total Mig - US,33900,58866,2381788"
"98,CT,CT Total Mig - Foreign,2410,3320,86659"
"09,CT,CT Non-Migrants,1360079,2803701,108996493"
"36,NY,NEW YORK,8933,15878,845064"
"25,MA,MASSACHUSETTS,3738,5708,220332"
"12,FL,FLORIDA,3211,5574,142256"
"57,FR,Foreign,2410,3320,86659"
"06,CA,CALIFORNIA,1764,3036,137519"
"34,NJ,NEW JERSEY,1754,3155,173216"
"42,PA,PENNSYLVANIA,1293,2170,77247"
"44,RI,RHODE ISLAND,1151,1852,56435"
"51,VA,VIRGINIA,1021,1962,59026"
"48,TX,TEXAS,877,1648,58578"
"37,NC,NORTH CAROLINA,854,1575,40174"
"13,GA,GEORGIA,777,1489,46144"
"17,IL,ILLINOIS,654,1127,65412"
"24,MD,MARYLAND,589,1061,40687"
"33,NH,NEW HAMPSHIRE,566,880,29682"
"39,OH,OHIO,549,1027,37319"
"26,MI,MICHIGAN,514,948,42865"
"45,SC,SOUTH CAROLINA,453,834,16976"
"23,ME,MAINE,448,724,18628"
"04,AZ,ARIZONA,392,672,21672"
"50,VT,VERMONT,376,564,16993"
"08,CO,COLORADO,352,553,20275"
"53,WA,WASHINGTON,352,687,24540"
"18,IN,INDIANA,262,468,17834"
"27,MN,MINNESOTA,250,478,27702"
"47,TN,TENNESSEE,246,463,14259"
"29,MO,MISSOURI,208,372,12527"
"55,WI,WISCONSIN,197,344,13890"
"32,NV,NEVADA,186,299,7991"
"15,HI,HAWAII,178,367,8480"
"11,DC,DISTRICT OF COLUMBIA,176,216,11641"
"41,OR,OREGON,139,209,6821"
"01,AL,ALABAMA,136,242,6307"
"21,KY,KENTUCKY,135,225,5649"
"19,IA,IOWA,123,207,5920"
"22,LA,LOUISIANA,122,204,6133"
"10,DE,DELAWARE,117,222,6579"
"49,UT,UTAH,115,232,5360"
"20,KS,KANSAS,90,153,4867"
"35,NM,NEW MEXICO,90,151,4333"
"40,OK,OKLAHOMA,84,138,3494"
"05,AR,ARKANSAS,74,141,5295"
"54,WV,WEST VIRGINIA,66,108,2628"
"31,NE,NEBRASKA,56,98,3082"
"28,MS,MISSISSIPPI,47,89,2244"
"16,ID,IDAHO,46,84,1610"
"02,AK,ALASKA,45,72,1469"
"30,MT,MONTANA,41,66,1697"
"46,SD,SOUTH DAKOTA,19,36,1586"
"38,ND,NORTH DAKOTA,17,26,521"
"56,WY,WYOMING,17,32,832"
