" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,37-NorthCarolina,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NC,NC Total Mig - US & For,130911,253855,5890209"
"97,NC,NC Total Mig - US,125245,243803,5719655"
"98,NC,NC Total Mig - Foreign,5666,10052,170554"
"37,NC,NC Non-Migrants,3263662,7224311,174141698"
"12,FL,FLORIDA,14123,27125,568126"
"51,VA,VIRGINIA,12190,24009,577888"
"45,SC,SOUTH CAROLINA,10273,19599,383397"
"36,NY,NEW YORK,10175,19175,444896"
"13,GA,GEORGIA,7087,14308,309908"
"06,CA,CALIFORNIA,6406,13000,325066"
"57,FR,Foreign,5666,10052,170554"
"42,PA,PENNSYLVANIA,5330,9674,247051"
"48,TX,TEXAS,5296,11050,244743"
"39,OH,OHIO,5039,9180,232542"
"34,NJ,NEW JERSEY,4581,9067,251438"
"24,MD,MARYLAND,4306,8285,217728"
"26,MI,MICHIGAN,3800,7208,169519"
"47,TN,TENNESSEE,3449,6646,146154"
"17,IL,ILLINOIS,2700,5226,158431"
"25,MA,MASSACHUSETTS,2325,4289,127744"
"09,CT,CONNECTICUT,1815,3512,117768"
"18,IN,INDIANA,1782,3449,82878"
"04,AZ,ARIZONA,1676,3406,73962"
"01,AL,ALABAMA,1655,3401,69645"
"53,WA,WASHINGTON,1543,3128,77849"
"08,CO,COLORADO,1431,2905,68712"
"21,KY,KENTUCKY,1407,2999,59648"
"29,MO,MISSOURI,1316,2595,60708"
"54,WV,WEST VIRGINIA,1246,2256,49689"
"55,WI,WISCONSIN,1152,2245,57920"
"22,LA,LOUISIANA,996,2064,48520"
"27,MN,MINNESOTA,841,1576,53024"
"28,MS,MISSISSIPPI,820,1613,33014"
"15,HI,HAWAII,740,1700,31737"
"20,KS,KANSAS,738,1687,38535"
"40,OK,OKLAHOMA,714,1530,25567"
"32,NV,NEVADA,696,1319,29418"
"33,NH,NEW HAMPSHIRE,689,1211,29482"
"19,IA,IOWA,621,1194,28440"
"23,ME,MAINE,612,1163,24929"
"41,OR,OREGON,591,1117,29663"
"11,DC,DISTRICT OF COLUMBIA,555,817,28119"
"05,AR,ARKANSAS,547,1143,23830"
"10,DE,DELAWARE,516,953,23021"
"35,NM,NEW MEXICO,485,985,21429"
"02,AK,ALASKA,480,1086,20199"
"44,RI,RHODE ISLAND,456,851,19772"
"50,VT,VERMONT,428,727,17418"
"49,UT,UTAH,426,1026,19055"
"31,NE,NEBRASKA,326,633,15252"
"16,ID,IDAHO,252,529,10658"
"30,MT,MONTANA,173,326,6539"
"46,SD,SOUTH DAKOTA,156,292,5372"
"38,ND,NORTH DAKOTA,148,293,9332"
"56,WY,WYOMING,136,231,3918"
