" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,02-Alaska,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,AK,AK Total Mig - US & For,16202,32284,677409"
"97,AK,AK Total Mig - US,15576,30990,652563"
"98,AK,AK Total Mig - Foreign,626,1294,24845"
"02,AK,AK Non-Migrants,245092,515097,16363432"
"06,CA,CALIFORNIA,1626,3207,59576"
"53,WA,WASHINGTON,1510,2680,60723"
"48,TX,TEXAS,1119,2443,68281"
"12,FL,FLORIDA,775,1580,28721"
"41,OR,OREGON,724,1294,27173"
"57,FR,Foreign,626,1294,24845"
"08,CO,COLORADO,596,1087,26201"
"04,AZ,ARIZONA,589,1175,26472"
"37,NC,NORTH CAROLINA,466,1082,17348"
"13,GA,GEORGIA,414,942,15072"
"26,MI,MICHIGAN,391,673,14086"
"30,MT,MONTANA,375,670,15514"
"27,MN,MINNESOTA,374,670,13809"
"51,VA,VIRGINIA,369,827,18242"
"16,ID,IDAHO,358,751,16471"
"36,NY,NEW YORK,357,592,11439"
"32,NV,NEVADA,330,632,13012"
"15,HI,HAWAII,329,737,13501"
"39,OH,OHIO,295,527,11611"
"49,UT,UTAH,278,599,12732"
"55,WI,WISCONSIN,273,573,9839"
"42,PA,PENNSYLVANIA,266,460,10522"
"17,IL,ILLINOIS,250,424,9248"
"40,OK,OKLAHOMA,239,532,11646"
"29,MO,MISSOURI,236,538,8350"
"45,SC,SOUTH CAROLINA,222,490,8980"
"47,TN,TENNESSEE,192,398,8932"
"35,NM,NEW MEXICO,188,399,7607"
"01,AL,ALABAMA,177,423,7571"
"20,KS,KANSAS,173,431,7236"
"18,IN,INDIANA,166,319,7578"
"22,LA,LOUISIANA,164,400,7664"
"24,MD,MARYLAND,153,312,6811"
"21,KY,KENTUCKY,148,345,9303"
"25,MA,MASSACHUSETTS,142,232,5939"
"05,AR,ARKANSAS,141,304,5536"
"31,NE,NEBRASKA,129,283,4924"
"28,MS,MISSISSIPPI,118,242,5087"
"34,NJ,NEW JERSEY,110,211,4416"
"19,IA,IOWA,109,212,4359"
"38,ND,NORTH DAKOTA,107,223,4682"
"56,WY,WYOMING,107,195,6178"
"46,SD,SOUTH DAKOTA,99,220,4894"
"23,ME,MAINE,98,161,3638"
"33,NH,NEW HAMPSHIRE,69,112,2322"
"09,CT,CONNECTICUT,54,95,1868"
"54,WV,WEST VIRGINIA,54,94,2245"
"50,VT,VERMONT,48,69,1706"
"44,RI,RHODE ISLAND,25,45,995"
"10,DE,DELAWARE,22,50,1027"
"11,DC,DISTRICT OF COLUMBIA,22,30,1478"
