" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,23-Maine,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,ME,ME Total Mig - US & For,13524,23281,621989"
"97,ME,ME Total Mig - US,12994,22444,607372"
"98,ME,ME Total Mig - Foreign,530,837,14617"
"23,ME,ME Non-Migrants,514898,1038787,26347804"
"25,MA,MASSACHUSETTS,1919,3089,99799"
"33,NH,NEW HAMPSHIRE,1838,3081,73481"
"12,FL,FLORIDA,1352,2292,48760"
"36,NY,NEW YORK,758,1280,39013"
"09,CT,CONNECTICUT,633,1072,34260"
"06,CA,CALIFORNIA,602,1004,25831"
"57,FR,Foreign,530,837,14617"
"51,VA,VIRGINIA,481,982,32357"
"42,PA,PENNSYLVANIA,431,737,22466"
"50,VT,VERMONT,367,549,12410"
"48,TX,TEXAS,357,678,15824"
"37,NC,NORTH CAROLINA,314,580,12946"
"34,NJ,NEW JERSEY,300,479,16889"
"24,MD,MARYLAND,254,502,15115"
"44,RI,RHODE ISLAND,247,456,10455"
"08,CO,COLORADO,209,339,8723"
"04,AZ,ARIZONA,208,371,13588"
"53,WA,WASHINGTON,204,359,9171"
"13,GA,GEORGIA,201,394,7982"
"39,OH,OHIO,190,377,10665"
"17,IL,ILLINOIS,169,288,9846"
"26,MI,MICHIGAN,151,275,6857"
"45,SC,SOUTH CAROLINA,140,252,6019"
"47,TN,TENNESSEE,134,236,4911"
"27,MN,MINNESOTA,108,197,7029"
"41,OR,OREGON,100,165,5832"
"18,IN,INDIANA,99,175,4967"
"55,WI,WISCONSIN,92,176,4594"
"15,HI,HAWAII,86,169,3320"
"02,AK,ALASKA,82,140,4329"
"29,MO,MISSOURI,81,151,3838"
"21,KY,KENTUCKY,75,139,2703"
"32,NV,NEVADA,72,112,2401"
"01,AL,ALABAMA,71,120,3169"
"30,MT,MONTANA,68,114,2596"
"35,NM,NEW MEXICO,65,120,3106"
"49,UT,UTAH,64,125,2558"
"19,IA,IOWA,58,115,2110"
"40,OK,OKLAHOMA,57,109,1653"
"22,LA,LOUISIANA,43,85,2317"
"20,KS,KANSAS,41,78,1629"
"56,WY,WYOMING,41,70,1202"
"11,DC,DISTRICT OF COLUMBIA,40,57,2669"
"16,ID,IDAHO,33,55,1336"
"54,WV,WEST VIRGINIA,33,57,1327"
"10,DE,DELAWARE,30,54,1510"
"05,AR,ARKANSAS,25,48,787"
"28,MS,MISSISSIPPI,25,54,1040"
"46,SD,SOUTH DAKOTA,17,33,640"
"31,NE,NEBRASKA,15,35,637"
"38,ND,NORTH DAKOTA,14,19,708"
