" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,22-Louisiana,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,LA,LA Total Mig - US & For,44934,87555,1657114"
"97,LA,LA Total Mig - US,43020,84515,1612625"
"98,LA,LA Total Mig - Foreign,1914,3040,44489"
"22,LA,LA Non-Migrants,1511037,3319473,79788153"
"48,TX,TEXAS,10995,22522,403484"
"28,MS,MISSISSIPPI,3754,7471,125807"
"12,FL,FLORIDA,3524,6653,136254"
"13,GA,GEORGIA,2671,5459,91252"
"06,CA,CALIFORNIA,2330,4252,84651"
"57,FR,Foreign,1914,3040,44489"
"05,AR,ARKANSAS,1355,2852,48276"
"01,AL,ALABAMA,1354,2739,51669"
"47,TN,TENNESSEE,1295,2509,46048"
"37,NC,NORTH CAROLINA,1203,2487,42231"
"51,VA,VIRGINIA,1112,2247,56743"
"36,NY,NEW YORK,985,1701,40715"
"17,IL,ILLINOIS,929,1647,37837"
"29,MO,MISSOURI,803,1511,28931"
"26,MI,MICHIGAN,788,1555,27427"
"39,OH,OHIO,716,1356,32995"
"08,CO,COLORADO,657,1351,26119"
"40,OK,OKLAHOMA,600,1209,22318"
"53,WA,WASHINGTON,587,1079,22257"
"42,PA,PENNSYLVANIA,545,958,22802"
"45,SC,SOUTH CAROLINA,538,1047,20411"
"04,AZ,ARIZONA,528,1020,18920"
"18,IN,INDIANA,470,901,17305"
"24,MD,MARYLAND,453,810,23164"
"21,KY,KENTUCKY,431,830,17404"
"32,NV,NEVADA,388,748,15724"
"34,NJ,NEW JERSEY,375,688,17185"
"20,KS,KANSAS,330,738,17345"
"25,MA,MASSACHUSETTS,319,506,12471"
"55,WI,WISCONSIN,282,548,10945"
"27,MN,MINNESOTA,252,465,8435"
"35,NM,NEW MEXICO,240,482,10829"
"41,OR,OREGON,232,386,-8040"
"15,HI,HAWAII,221,464,8301"
"02,AK,ALASKA,189,418,8136"
"49,UT,UTAH,179,379,7287"
"19,IA,IOWA,171,312,6708"
"09,CT,CONNECTICUT,169,278,8134"
"31,NE,NEBRASKA,137,288,5054"
"11,DC,DISTRICT OF COLUMBIA,113,140,7203"
"56,WY,WYOMING,104,203,5780"
"54,WV,WEST VIRGINIA,97,204,3976"
"16,ID,IDAHO,89,168,3443"
"30,MT,MONTANA,82,150,2993"
"10,DE,DELAWARE,80,156,3363"
"23,ME,MAINE,79,129,2503"
"44,RI,RHODE ISLAND,74,156,3021"
"33,NH,NEW HAMPSHIRE,60,97,2085"
"46,SD,SOUTH DAKOTA,54,99,1931"
"38,ND,NORTH DAKOTA,51,102,2161"
"50,VT,VERMONT,30,45,635"
