" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,25-Massachusetts,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,MA,MA Total Mig - US & For,72472,109606,3622214"
"97,MA,MA Total Mig - US,65346,100865,3466350"
"98,MA,MA Total Mig - Foreign,7126,8741,155864"
"25,MA,MA Non-Migrants,2526004,5092348,183986449"
"36,NY,NEW YORK,8499,12581,515913"
"57,FR,Foreign,7126,8741,155864"
"12,FL,FLORIDA,6468,10686,246111"
"33,NH,NEW HAMPSHIRE,6077,9124,277745"
"06,CA,CALIFORNIA,5026,7515,304271"
"09,CT,CONNECTICUT,4893,7224,284060"
"44,RI,RHODE ISLAND,4598,7273,210726"
"34,NJ,NEW JERSEY,2547,4087,191545"
"42,PA,PENNSYLVANIA,2346,3586,151721"
"23,ME,MAINE,2063,2932,82836"
"51,VA,VIRGINIA,1825,2922,103790"
"48,TX,TEXAS,1781,2940,92862"
"37,NC,NORTH CAROLINA,1716,2907,79941"
"17,IL,ILLINOIS,1527,2358,112509"
"13,GA,GEORGIA,1353,2358,63368"
"24,MD,MARYLAND,1279,1975,81815"
"39,OH,OHIO,1195,1834,66956"
"50,VT,VERMONT,1183,1609,52123"
"26,MI,MICHIGAN,1038,1644,58213"
"04,AZ,ARIZONA,872,1352,40301"
"08,CO,COLORADO,861,1247,46795"
"53,WA,WASHINGTON,826,1261,45642"
"11,DC,DISTRICT OF COLUMBIA,571,683,32804"
"45,SC,SOUTH CAROLINA,569,889,23917"
"27,MN,MINNESOTA,562,815,31516"
"47,TN,TENNESSEE,476,776,23292"
"18,IN,INDIANA,469,798,25981"
"55,WI,WISCONSIN,440,649,21787"
"29,MO,MISSOURI,429,689,28469"
"41,OR,OREGON,399,602,19304"
"32,NV,NEVADA,364,519,16123"
"15,HI,HAWAII,290,462,12235"
"22,LA,LOUISIANA,270,422,10655"
"49,UT,UTAH,266,508,12261"
"01,AL,ALABAMA,247,433,9673"
"21,KY,KENTUCKY,212,373,12088"
"19,IA,IOWA,202,324,9304"
"35,NM,NEW MEXICO,198,297,9432"
"20,KS,KANSAS,193,339,9857"
"10,DE,DELAWARE,168,261,8723"
"40,OK,OKLAHOMA,167,272,6622"
"28,MS,MISSISSIPPI,134,192,3701"
"05,AR,ARKANSAS,117,171,4281"
"02,AK,ALASKA,112,191,5039"
"31,NE,NEBRASKA,111,172,4756"
"30,MT,MONTANA,103,152,3151"
"54,WV,WEST VIRGINIA,91,148,4378"
"16,ID,IDAHO,75,115,2846"
"56,WY,WYOMING,61,74,1764"
"38,ND,NORTH DAKOTA,39,54,1198"
"46,SD,SOUTH DAKOTA,38,70,1951"
