" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,08-Colorado,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,CO,CO Total Mig - US & For,84352,154449,4059437"
"97,CO,CO Total Mig - US,81417,149361,3949545"
"98,CO,CO Total Mig - Foreign,2935,5088,109893"
"08,CO,CO Non-Migrants,1773000,3789354,113917264"
"06,CA,CALIFORNIA,10447,20067,560313"
"48,TX,TEXAS,6888,14195,394268"
"04,AZ,ARIZONA,4668,9256,203921"
"12,FL,FLORIDA,4417,7876,198285"
"17,IL,ILLINOIS,2981,5046,161922"
"57,FR,Foreign,2935,5088,109893"
"35,NM,NEW MEXICO,2547,4742,108100"
"26,MI,MICHIGAN,2382,3835,89027"
"36,NY,NEW YORK,2349,3565,113788"
"53,WA,WASHINGTON,2346,4318,107756"
"20,KS,KANSAS,2084,3874,90735"
"56,WY,WYOMING,2070,3697,103627"
"51,VA,VIRGINIA,2003,4032,131987"
"39,OH,OHIO,1912,3226,95036"
"32,NV,NEVADA,1910,3708,86355"
"27,MN,MINNESOTA,1834,2955,80341"
"49,UT,UTAH,1772,3790,76226"
"13,GA,GEORGIA,1771,3492,86105"
"29,MO,MISSOURI,1741,3096,82053"
"31,NE,NEBRASKA,1690,3027,73898"
"37,NC,NORTH CAROLINA,1640,3253,74909"
"42,PA,PENNSYLVANIA,1638,2671,81304"
"55,WI,WISCONSIN,1483,2258,69524"
"41,OR,OREGON,1433,2494,57521"
"19,IA,IOWA,1287,2060,59428"
"40,OK,OKLAHOMA,1267,2541,55405"
"18,IN,INDIANA,1114,1917,49641"
"25,MA,MASSACHUSETTS,1070,1608,70365"
"47,TN,TENNESSEE,1004,1919,43392"
"34,NJ,NEW JERSEY,971,1649,61537"
"24,MD,MARYLAND,963,1623,58266"
"30,MT,MONTANA,943,1664,31419"
"16,ID,IDAHO,845,1713,35060"
"15,HI,HAWAII,802,1531,32159"
"22,LA,LOUISIANA,670,1269,34241"
"46,SD,SOUTH DAKOTA,666,1058,24015"
"45,SC,SOUTH CAROLINA,625,1256,28339"
"01,AL,ALABAMA,615,1223,26601"
"02,AK,ALASKA,569,1080,30415"
"05,AR,ARKANSAS,564,1042,23045"
"09,CT,CONNECTICUT,535,781,32840"
"21,KY,KENTUCKY,505,1054,22288"
"38,ND,NORTH DAKOTA,426,761,17697"
"33,NH,NEW HAMPSHIRE,368,526,14068"
"28,MS,MISSISSIPPI,352,678,16066"
"23,ME,MAINE,325,471,10919"
"50,VT,VERMONT,291,384,9251"
"11,DC,DISTRICT OF COLUMBIA,205,282,16059"
"54,WV,WEST VIRGINIA,165,321,6697"
"44,RI,RHODE ISLAND,161,295,8578"
"10,DE,DELAWARE,103,182,4754"
