" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,10-Delaware,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,DE,DE Total Mig - US & For,14098,25659,696445"
"97,DE,DE Total Mig - US,13685,24946,685385"
"98,DE,DE Total Mig - Foreign,413,713,11059"
"10,DE,DE Non-Migrants,333759,695915,20437767"
"42,PA,PENNSYLVANIA,3413,6255,162197"
"24,MD,MARYLAND,2666,4777,142594"
"34,NJ,NEW JERSEY,1691,3072,95807"
"36,NY,NEW YORK,866,1634,45841"
"12,FL,FLORIDA,706,1242,26019"
"51,VA,VIRGINIA,668,1208,38337"
"57,FR,Foreign,413,713,11059"
"37,NC,NORTH CAROLINA,381,709,14580"
"06,CA,CALIFORNIA,355,624,17906"
"48,TX,TEXAS,305,591,15676"
"13,GA,GEORGIA,252,478,9404"
"39,OH,OHIO,228,426,11541"
"25,MA,MASSACHUSETTS,151,266,6860"
"17,IL,ILLINOIS,140,260,7911"
"09,CT,CONNECTICUT,139,253,8999"
"26,MI,MICHIGAN,134,244,7999"
"04,AZ,ARIZONA,130,230,6811"
"45,SC,SOUTH CAROLINA,129,249,4678"
"47,TN,TENNESSEE,90,182,3798"
"53,WA,WASHINGTON,84,137,5595"
"18,IN,INDIANA,77,147,3512"
"08,CO,COLORADO,75,132,2033"
"11,DC,DISTRICT OF COLUMBIA,72,103,5785"
"54,WV,WEST VIRGINIA,68,124,2801"
"40,OK,OKLAHOMA,60,116,2278"
"29,MO,MISSOURI,57,109,2825"
"55,WI,WISCONSIN,53,88,2783"
"21,KY,KENTUCKY,52,84,2603"
"32,NV,NEVADA,51,94,1867"
"22,LA,LOUISIANA,49,91,2081"
"27,MN,MINNESOTA,48,83,2214"
"01,AL,ALABAMA,46,84,2051"
"33,NH,NEW HAMPSHIRE,38,73,1862"
"28,MS,MISSISSIPPI,36,71,1642"
"23,ME,MAINE,35,58,1483"
"15,HI,HAWAII,33,75,1332"
"49,UT,UTAH,33,74,1146"
"05,AR,ARKANSAS,32,61,1583"
"19,IA,IOWA,29,47,1567"
"20,KS,KANSAS,29,56,1419"
"41,OR,OREGON,28,48,1432"
"35,NM,NEW MEXICO,24,50,866"
"44,RI,RHODE ISLAND,21,40,889"
"50,VT,VERMONT,21,30,1003"
"02,AK,ALASKA,19,36,764"
"16,ID,IDAHO,18,30,802"
"31,NE,NEBRASKA,18,39,1038"
"30,MT,MONTANA,11,21,374"
"46,SD,SOUTH DAKOTA,11,19,332"
"56,WY,WYOMING,8,19,293"
"38,ND,NORTH DAKOTA,5,7,172"
