" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,28-Mississippi,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,MS,MS Total Mig - US & For,29669,60771,1101145"
"97,MS,MS Total Mig - US,28760,59096,1074318"
"98,MS,MS Total Mig - Foreign,909,1675,26827"
"28,MS,MS Non-Migrants,983867,2223502,43727242"
"47,TN,TENNESSEE,4997,10486,181424"
"22,LA,LOUISIANA,3186,6651,130089"
"01,AL,ALABAMA,2624,5419,89665"
"48,TX,TEXAS,2326,4931,92091"
"12,FL,FLORIDA,2313,4464,82005"
"13,GA,GEORGIA,1623,3370,55534"
"17,IL,ILLINOIS,1052,2107,33364"
"06,CA,CALIFORNIA,1006,2003,34852"
"57,FR,Foreign,909,1675,26827"
"05,AR,ARKANSAS,890,1864,30526"
"37,NC,NORTH CAROLINA,717,1484,33343"
"51,VA,VIRGINIA,679,1457,30107"
"26,MI,MICHIGAN,616,1242,21764"
"29,MO,MISSOURI,519,1057,16577"
"39,OH,OHIO,470,946,16465"
"45,SC,SOUTH CAROLINA,441,954,16454"
"18,IN,INDIANA,421,851,15452"
"36,NY,NEW YORK,418,771,12192"
"08,CO,COLORADO,386,704,14079"
"21,KY,KENTUCKY,325,704,15632"
"55,WI,WISCONSIN,308,626,9998"
"04,AZ,ARIZONA,301,613,10740"
"42,PA,PENNSYLVANIA,293,561,10985"
"40,OK,OKLAHOMA,273,557,12451"
"53,WA,WASHINGTON,227,462,9304"
"24,MD,MARYLAND,223,435,9926"
"32,NV,NEVADA,206,425,5930"
"20,KS,KANSAS,193,433,6118"
"27,MN,MINNESOTA,169,323,6574"
"34,NJ,NEW JERSEY,155,325,10392"
"25,MA,MASSACHUSETTS,126,207,3970"
"49,UT,UTAH,117,296,4780"
"19,IA,IOWA,114,229,3024"
"31,NE,NEBRASKA,113,241,8751"
"15,HI,HAWAII,100,225,3813"
"35,NM,NEW MEXICO,90,188,4152"
"02,AK,ALASKA,83,177,3552"
"41,OR,OREGON,81,164,2699"
"09,CT,CONNECTICUT,69,109,2476"
"23,ME,MAINE,60,130,2212"
"16,ID,IDAHO,59,140,1730"
"54,WV,WEST VIRGINIA,58,114,2435"
"10,DE,DELAWARE,54,108,2220"
"30,MT,MONTANA,49,91,2215"
"33,NH,NEW HAMPSHIRE,38,67,1142"
"56,WY,WYOMING,38,81,1963"
"46,SD,SOUTH DAKOTA,37,73,1134"
"38,ND,NORTH DAKOTA,36,89,1505"
"44,RI,RHODE ISLAND,33,57,1156"
"11,DC,DISTRICT OF COLUMBIA,25,34,4167"
"50,VT,VERMONT,23,51,1190"
