" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,30-Montana,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,MT,MT Total Mig - US & For,15649,28467,640515"
"97,MT,MT Total Mig - US,15235,27806,631371"
"98,MT,MT Total Mig - Foreign,414,661,9144"
"30,MT,MT Non-Migrants,368627,752908,18049174"
"53,WA,WASHINGTON,1746,3138,66468"
"06,CA,CALIFORNIA,1656,2947,80258"
"16,ID,IDAHO,877,1729,34962"
"08,CO,COLORADO,875,1495,38818"
"56,WY,WYOMING,812,1465,31361"
"41,OR,OREGON,744,1340,27029"
"04,AZ,ARIZONA,651,1226,26428"
"48,TX,TEXAS,595,1238,28703"
"27,MN,MINNESOTA,521,859,20686"
"49,UT,UTAH,454,916,17302"
"32,NV,NEVADA,425,793,15965"
"12,FL,FLORIDA,424,768,15783"
"38,ND,NORTH DAKOTA,418,746,13907"
"57,FR,Foreign,414,661,9144"
"02,AK,ALASKA,341,665,16964"
"26,MI,MICHIGAN,320,585,9550"
"17,IL,ILLINOIS,250,455,18663"
"55,WI,WISCONSIN,250,407,7751"
"36,NY,NEW YORK,249,383,9479"
"46,SD,SOUTH DAKOTA,248,447,8322"
"42,PA,PENNSYLVANIA,227,395,10664"
"51,VA,VIRGINIA,211,432,15768"
"13,GA,GEORGIA,206,388,6047"
"39,OH,OHIO,201,346,7591"
"37,NC,NORTH CAROLINA,193,361,7173"
"29,MO,MISSOURI,181,395,7163"
"35,NM,NEW MEXICO,177,345,8056"
"31,NE,NEBRASKA,148,291,6831"
"19,IA,IOWA,144,276,5992"
"40,OK,OKLAHOMA,144,326,6037"
"47,TN,TENNESSEE,141,251,3815"
"18,IN,INDIANA,132,250,6210"
"15,HI,HAWAII,130,219,4060"
"20,KS,KANSAS,118,209,4872"
"25,MA,MASSACHUSETTS,110,150,4439"
"24,MD,MARYLAND,99,172,5861"
"45,SC,SOUTH CAROLINA,87,148,3461"
"05,AR,ARKANSAS,80,167,2349"
"34,NJ,NEW JERSEY,78,138,3530"
"22,LA,LOUISIANA,72,135,5533"
"01,AL,ALABAMA,68,130,2147"
"33,NH,NEW HAMPSHIRE,67,95,2432"
"21,KY,KENTUCKY,64,111,1783"
"50,VT,VERMONT,62,74,1682"
"28,MS,MISSISSIPPI,56,117,1444"
"23,ME,MAINE,49,87,1955"
"09,CT,CONNECTICUT,46,70,2551"
"54,WV,WEST VIRGINIA,31,51,1384"
"11,DC,DISTRICT OF COLUMBIA,23,31,1212"
"44,RI,RHODE ISLAND,18,27,650"
"10,DE,DELAWARE,16,17,281"
