" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,54-WestVirginia,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,WV,WV Total Mig - US & For,19053,36597,712701"
"97,WV,WV Total Mig - US,18644,35995,703718"
"98,WV,WV Total Mig - Foreign,409,602,8983"
"54,WV,WV Non-Migrants,648451,1380553,30898025"
"39,OH,OHIO,2971,5591,84990"
"51,VA,VIRGINIA,2681,5245,110967"
"24,MD,MARYLAND,2331,4616,106603"
"42,PA,PENNSYLVANIA,1529,2726,59418"
"12,FL,FLORIDA,1395,2670,51536"
"37,NC,NORTH CAROLINA,1356,2770,41706"
"21,KY,KENTUCKY,660,1327,23061"
"48,TX,TEXAS,459,927,20838"
"45,SC,SOUTH CAROLINA,458,882,14889"
"13,GA,GEORGIA,420,870,15294"
"47,TN,TENNESSEE,418,857,14857"
"57,FR,Foreign,409,602,8983"
"36,NY,NEW YORK,375,655,14615"
"06,CA,CALIFORNIA,322,589,12271"
"26,MI,MICHIGAN,307,601,11571"
"18,IN,INDIANA,254,512,9158"
"34,NJ,NEW JERSEY,247,438,11296"
"17,IL,ILLINOIS,216,407,9554"
"04,AZ,ARIZONA,163,305,5779"
"01,AL,ALABAMA,154,341,7067"
"08,CO,COLORADO,142,286,5999"
"53,WA,WASHINGTON,136,254,6064"
"29,MO,MISSOURI,114,206,3221"
"25,MA,MASSACHUSETTS,104,179,4277"
"40,OK,OKLAHOMA,96,186,3579"
"09,CT,CONNECTICUT,89,147,4618"
"22,LA,LOUISIANA,84,181,3880"
"32,NV,NEVADA,81,136,3102"
"55,WI,WISCONSIN,78,154,3538"
"20,KS,KANSAS,77,169,2713"
"11,DC,DISTRICT OF COLUMBIA,76,109,5279"
"10,DE,DELAWARE,72,144,3275"
"05,AR,ARKANSAS,71,145,2732"
"28,MS,MISSISSIPPI,67,131,3102"
"15,HI,HAWAII,66,122,2308"
"41,OR,OREGON,60,99,1431"
"49,UT,UTAH,56,109,1898"
"27,MN,MINNESOTA,54,111,2255"
"35,NM,NEW MEXICO,45,94,1586"
"02,AK,ALASKA,44,78,1176"
"33,NH,NEW HAMPSHIRE,42,66,1570"
"23,ME,MAINE,38,65,1728"
"30,MT,MONTANA,37,80,1269"
"19,IA,IOWA,36,70,1210"
"56,WY,WYOMING,36,77,1859"
"16,ID,IDAHO,30,88,1073"
"31,NE,NEBRASKA,25,41,1164"
"50,VT,VERMONT,21,40,656"
"44,RI,RHODE ISLAND,18,36,514"
"46,SD,SOUTH DAKOTA,18,32,569"
"38,ND,NORTH DAKOTA,15,31,603"
