" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,36-NewYork,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NY,NY Total Mig - US & For,167221,260077,7763025"
"97,NY,NY Total Mig - US,148733,236645,7203485"
"98,NY,NY Total Mig - Foreign,18488,23432,559540"
"36,NY,NY Non-Migrants,7293843,14771903,467497989"
"34,NJ,NEW JERSEY,20937,32638,1331301"
"12,FL,FLORIDA,19909,33345,663987"
"57,FR,Foreign,18488,23432,559540"
"06,CA,CALIFORNIA,12641,18474,823542"
"42,PA,PENNSYLVANIA,11616,18724,486618"
"25,MA,MASSACHUSETTS,7917,10987,393312"
"09,CT,CONNECTICUT,7270,11191,515076"
"51,VA,VIRGINIA,5915,9743,267522"
"37,NC,NORTH CAROLINA,5913,10567,208755"
"48,TX,TEXAS,5650,9628,315488"
"13,GA,GEORGIA,5086,9422,182956"
"24,MD,MARYLAND,4173,6411,186275"
"17,IL,ILLINOIS,4083,5855,248378"
"39,OH,OHIO,3681,5746,165678"
"26,MI,MICHIGAN,2842,4579,119063"
"45,SC,SOUTH CAROLINA,2369,3882,76736"
"04,AZ,ARIZONA,2078,3445,88514"
"53,WA,WASHINGTON,1877,2864,84528"
"08,CO,COLORADO,1836,2795,75830"
"11,DC,DISTRICT OF COLUMBIA,1494,1809,98506"
"47,TN,TENNESSEE,1421,2397,49055"
"18,IN,INDIANA,1240,2072,63558"
"50,VT,VERMONT,1228,1881,44967"
"29,MO,MISSOURI,1222,1972,70633"
"32,NV,NEVADA,1205,1884,45161"
"27,MN,MINNESOTA,1197,1683,55520"
"44,RI,RHODE ISLAND,1182,1785,42996"
"33,NH,NEW HAMPSHIRE,1116,1665,47347"
"55,WI,WISCONSIN,1025,1581,55404"
"41,OR,OREGON,840,1161,32804"
"01,AL,ALABAMA,839,1494,25730"
"21,KY,KENTUCKY,835,1504,30620"
"23,ME,MAINE,824,1244,29254"
"22,LA,LOUISIANA,809,1266,37450"
"15,HI,HAWAII,715,1142,24990"
"10,DE,DELAWARE,642,1057,27355"
"20,KS,KANSAS,610,1061,20779"
"40,OK,OKLAHOMA,569,1014,19540"
"49,UT,UTAH,544,961,23079"
"19,IA,IOWA,511,802,17530"
"35,NM,NEW MEXICO,414,668,18554"
"05,AR,ARKANSAS,398,679,16846"
"28,MS,MISSISSIPPI,365,629,10438"
"54,WV,WEST VIRGINIA,360,630,12581"
"31,NE,NEBRASKA,303,515,10397"
"02,AK,ALASKA,296,554,9876"
"16,ID,IDAHO,208,377,9106"
"30,MT,MONTANA,180,278,6594"
"56,WY,WYOMING,126,194,4187"
"46,SD,SOUTH DAKOTA,114,202,4065"
"38,ND,NORTH DAKOTA,108,188,5007"
